SOC,SOC Title,Statewide,Abilene,Amarillo,Austin-Round Rock,Beaumont-Port Arthur,Brownsville-Harlingen,College Station-Bryan,Corpus Christi,Dallas-Fort Worth-Arlington,El Paso,Houston-The Woodlands-Sugarland,Killeen-Temple,Laredo,Longview,Lubbock,McAllen-Edinburg-Mission,Midland,Odessa,San Angelo,San Antonio-New Braunfels,Sherman-Denison,Texarkana,Tyler,Victoria,waco,Wichita Falls
"    ""49-1011""","First-Line Supervisors of Mechanics, Installers, and Repairers",67424,63381,66402,62627,71926,44916,59372,65418,72398,54688,70911,60199,56678,70321,56186,53150,75780,75438,65068,66351,57837,70006,66504,74649,58319,57033
"    ""49-2011""","Computer, Automated Teller, and Office Machine Repairers",37277,35702,33494,38767,25106,23386,24358,36910,38154,30278,36129,41429,34622,50861,38445,35636,41942,42867,36238,37595,0,38274,33894,0,42824,59686
"    ""49-2021""","Radio, Cellular, and Tower Equipment Installers and Repairers",49874,0,60273,38541,0,0,0,0,69504,0,37760,0,0,0,55507,0,62316,0,0,0,0,0,0,0,0,0
"    ""49-2022""","Telecommunications Equipment Installers & Repairers, Exc. Line Installers",58375,57952,67346,68655,46685,59058,56723,56530,61416,57242,59131,55402,35959,32737,52993,43907,48848,51296,40420,54505,48071,43788,52843,43822,36753,40048
"    ""49-2091""",Avionics Technicians,67924,0,0,51377,0,0,0,67920,0,61946,72604,69514,0,0,0,0,0,0,0,67500,0,0,0,0,65476,0
"    ""49-2092""","Electric Motor, Power Tool, and Related Repairers",43186,0,0,50641,0,0,40147,57054,37999,52432,41117,0,0,0,0,0,0,0,0,46979,0,0,53786,0,0,0
"    ""49-2093""","Electrical and Electronics Installers & Repairers, Transport. Equipment",71377,0,0,0,0,0,0,85454,69085,0,61624,0,0,0,0,0,0,0,0,66817,0,0,0,0,0,0
"    ""49-2094""","Electrical and Electronics Repairers, Commercial and Industrial Equipment",61134,66014,62374,59520,77259,44480,0,72363,58558,61531,62598,50004,0,73114,67262,30314,58281,47391,61123,58087,0,0,58587,53204,65286,0
"    ""49-2095""","Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",70948,74128,0,81073,0,0,60781,74443,68904,0,71310,0,0,0,76855,0,60100,0,0,75669,0,0,0,0,0,0
"    ""49-2096""","Electronic Equipment Installers and Repairers, Motor Vehicles",38582,0,0,41124,0,0,0,0,37150,0,40169,0,33957,0,0,0,0,0,0,37750,0,0,0,0,0,0
"    ""49-2097""",Audiovisual Equipment Installers and Repairers,38213,32603,0,0,0,0,0,0,35695,0,46396,0,0,0,42119,0,0,0,0,45438,0,0,37811,0,38439,0
"    ""49-2098""",Security and Fire Alarm Systems Installers,49055,0,39563,50820,45233,0,44868,43961,49416,36805,51373,48635,47163,47946,42880,44057,0,0,0,51599,0,36221,43046,46417,38598,37068
"    ""49-3011""",Aircraft Mechanics and Service Technicians,66264,57979,58843,57246,60761,31627,0,67920,77648,76514,68160,52459,0,42169,54982,107016,57571,0,47593,60028,0,47645,72368,0,42080,0
"    ""49-3021""",Automotive Body and Related Repairers,43426,37665,46525,46422,45040,33822,40948,44718,43556,33857,44257,49052,52394,44516,46782,37419,61671,43389,47526,46144,52486,39607,36848,47553,43701,46193
"    ""49-3022""",Automotive Glass Installers and Repairers,38765,0,0,0,39570,0,46331,40130,40049,0,36701,0,0,0,0,0,0,0,0,31613,0,0,0,0,0,0
"    ""49-3023""",Automotive Service Technicians and Mechanics,45521,42529,40034,50751,46821,39440,48283,43132,47588,30501,45685,39575,31898,58760,45492,38624,61560,49878,50729,38614,44669,39143,47816,36124,43248,36208
"    ""49-3031""",Bus and Truck Mechanics and Diesel Engine Specialists,49812,42627,42462,54654,50678,29952,47771,51101,54361,37976,52255,41109,37978,45066,46463,32668,53414,56020,49514,51191,48636,43704,47509,52595,39917,53919
"    ""49-3041""",Farm Equipment Mechanics and Service Technicians,43294,0,0,37997,0,0,0,0,48693,0,38388,42991,0,41408,44523,28575,0,0,0,52795,0,0,0,0,0,0
"    ""49-3042""","Mobile Heavy Equipment Mechanics, Except Engines",52090,39851,48745,49768,55179,55103,50229,55792,54196,39774,51436,50536,31815,50269,51349,47630,55368,56516,45387,50626,50073,57709,49890,55684,43525,57228
"    ""49-3043""",Rail Car Repairers,51915,0,0,0,0,0,0,0,52096,0,48094,0,0,45328,0,0,0,0,0,0,0,0,0,0,0,0
"    ""49-3051""",Motorboat Mechanics and Service Technicians,45220,0,0,0,0,24541,0,49421,37903,0,46465,0,0,0,0,0,0,0,0,53199,42453,0,0,0,0,0
"    ""49-3052""",Motorcycle Mechanics,40708,44038,0,0,0,0,0,0,0,0,0,47505,0,0,0,0,0,45550,0,40717,0,0,0,35178,0,36471
"    ""49-3053""",Outdoor Power Equipment and Other Small Engine Mechanics,38250,36520,38829,38528,40741,27698,44925,38899,38941,37561,41884,0,0,33670,27819,34911,0,45006,30349,39716,32056,30710,30205,0,0,32176
"    ""49-3091""",Bicycle Repairers,27324,0,0,18837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""49-3092""",Recreational Vehicle Service Technicians,45067,0,0,0,0,0,0,0,0,0,44421,0,0,0,0,0,0,0,0,49427,0,0,0,0,37356,0
"    ""49-3093""",Tire Repairers and Changers,28486,29312,34655,27934,26362,29131,28078,27983,29368,25245,28400,28039,27547,29784,24815,27542,33796,30501,30891,27460,28399,28785,24435,27632,24442,0
"    ""49-9011""",Mechanical Door Repairers,39981,0,37444,0,0,0,0,0,39719,0,54969,36527,0,0,37569,0,0,0,0,35781,0,0,0,0,0,0
"    ""49-9012""","Control and Valve Installers and Repairers, Except Mechanical Door",42579,37178,73975,42733,47213,40137,50764,65875,36499,40236,43959,43013,0,46486,69856,39097,48463,48386,48700,43924,0,50665,0,47801,42559,36808
"    ""49-9021""","Heating, Air Conditioning, and Refrigeration Mechanics and Installers",48029,40620,48236,44667,60049,33062,40875,49946,48018,30707,51874,36951,36687,40516,51822,44834,49539,52375,43531,51241,42634,46114,41769,32183,40263,57313
"    ""49-9031""",Home Appliance Repairers,39470,0,0,34478,35602,20153,0,0,40655,0,41567,35924,0,0,54656,0,50599,0,0,37668,0,40095,0,0,0,44132
"    ""49-9041""",Industrial Machinery Mechanics,54982,46143,46507,54147,61806,37528,45264,56853,53568,39343,62954,45734,44002,48280,44917,45643,59334,50849,43361,49761,55082,0,47048,51912,47396,52363
"    ""49-9043""","Maintenance Workers, Machinery",46311,0,36735,47238,34549,0,43974,39199,47416,38919,45534,46354,0,45885,44676,38911,46276,46194,36766,45943,53670,49493,38134,0,45286,48418
"    ""49-9044""",Millwrights,50560,0,0,50109,64942,0,0,0,53809,40445,46732,0,0,0,0,0,0,0,0,53969,0,42234,0,0,0,0
"    ""49-9045""","Refractory Materials Repairers, Except Brickmasons",59093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""49-9051""",Electrical Power-Line Installers and Repairers,55882,62023,40714,66822,71873,61401,60173,67651,55617,53801,53507,42295,41790,0,73280,70185,44220,51630,47317,47521,59436,0,0,57862,56173,55369
"    ""49-9052""",Telecommunications Line Installers and Repairers,55260,0,45994,46400,52210,62208,0,73179,48376,73769,79834,69892,47872,74933,40008,49852,70621,0,67154,55367,0,0,0,0,0,68874
"    ""49-9061""",Camera and Photographic Equipment Repairers,38558,0,0,0,0,0,0,0,38125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""49-9062""",Medical Equipment Repairers,49048,43886,89467,42588,44261,43812,0,0,52595,39738,53778,32708,0,0,31967,29865,42756,32809,0,48417,71475,0,55400,0,75417,0
"    ""49-9063""",Musical Instrument Repairers and Tuners,40486,0,0,0,0,0,0,0,0,0,43613,0,0,0,0,0,0,0,0,19823,0,0,0,0,0,0
"    ""49-9064""",Watch and Clock Repairers,39011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""49-9069""","Precision Instrument and Equipment Repairers, All Other",60487,0,0,63748,0,0,60828,64980,60738,0,66676,0,0,0,38346,0,0,0,0,50975,0,0,0,0,0,0
"    ""49-9071""","Maintenance and Repair Workers, General",37888,32360,42257,36243,38530,24736,35541,36276,41420,29708,41848,36947,24603,35322,34952,28644,38659,38276,31565,36161,36737,32476,32868,43592,35576,29621
"    ""49-9081""",Wind Turbine Service Technicians,52419,0,0,0,0,0,0,0,0,0,56993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""49-9091""","Coin, Vending, and Amusement Machine Servicers and Repairers",34554,0,0,28636,0,27891,0,0,39582,37451,31399,40588,18982,0,0,33731,40940,0,0,35858,0,0,0,0,0,0
"    ""49-9092""",Commercial Divers,64719,0,0,73831,0,0,0,0,0,0,43029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""49-9094""",Locksmiths and Safe Repairers,43363,46277,29649,39462,0,28649,37087,0,49694,40730,47585,44498,0,47618,0,37271,53040,40839,0,42380,0,0,0,0,0,0
"    ""49-9095""",Manufactured Building and Mobile Home Installers,34486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""49-9096""",Riggers,45634,0,0,0,63385,0,0,48348,48766,47118,46107,0,0,37860,44698,0,46553,38408,0,38729,0,0,55458,39579,0,0
"    ""49-9097""",Signal and Track Switch Repairers,75654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""49-9098""","Helpers--Installation, Maintenance, and Repair Workers",29947,34245,32590,30060,34009,23416,29037,30961,34322,27898,29067,26992,26805,28887,30826,22268,33904,33139,28816,29007,30221,27401,28823,38187,31897,22364
"    ""49-9099""","Installation, Maintenance, and Repair Workers, All Other",39292,36079,43005,46064,20095,33650,51734,55773,38079,24876,41957,48619,29379,25179,34063,35950,46018,37078,31129,34488,27534,41543,34265,34261,34103,34648
"    ""51-0000""",Production Occupations,36302,35911,35099,35776,50818,28911,34182,47087,34556,26658,40334,34430,28485,36774,31015,27499,44476,48210,31483,32981,33609,43832,34399,36289,33939,30835
"    ""51-1011""",First-Line Supervisors of Production and Operating Workers,64202,56886,62785,64844,91601,51680,64694,82811,63864,50124,69921,49753,55794,58600,49189,47762,67307,83776,62686,63244,60866,62788,55565,54365,60240,53677
"    ""51-2011""","Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",57009,0,0,0,0,0,0,0,57748,0,85315,0,0,0,0,0,0,0,0,51648,0,0,0,0,0,0
"    ""51-2021""","Coil Winders, Tapers, and Finishers",40306,0,0,0,0,0,0,0,39837,30507,0,0,0,0,0,0,0,0,0,0,0,0,46314,0,0,0
"    ""51-2028""","Electrical, etc., assemblers, except coil winders, tapers, and finishers",35634,0,29892,34302,36409,0,37150,41958,36156,33256,36421,26849,0,39768,29203,0,0,38162,0,32831,0,0,0,0,37743,34425
"    ""51-2031""",Engine and Other Machine Assemblers,39189,0,0,0,0,0,0,0,48045,0,38431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-2041""",Structural Metal Fabricators and Fitters,40010,41010,38696,39462,46558,44114,38390,37145,37485,0,40927,37122,0,42203,38664,45005,0,38112,0,36598,48166,36159,46573,0,0,43990
"    ""51-2051""",Fiberglass Laminators and Fabricators,32673,0,0,0,0,0,0,0,39874,0,0,0,0,28790,0,0,0,0,0,35216,0,0,0,0,0,0
"    ""51-2090""",Miscellaneous Assemblers and Fabricators,29937,20140,24913,30919,40371,18673,28451,30703,30006,22884,32263,25862,27157,32571,27675,22242,37489,38836,27231,27610,31549,36885,0,0,33503,22211
"    ""51-3011""",Bakers,25509,27717,23926,28283,20161,0,24808,32521,25248,22976,24585,24191,28387,24214,27672,25016,29229,29533,30615,27939,19801,24944,22579,0,27230,25116
"    ""51-3021""",Butchers and Meat Cutters,27429,34168,29268,35713,28534,0,24206,25971,24220,22154,24413,42106,22833,24433,27913,34543,24518,31629,44065,36630,0,26511,23107,35207,34658,27360
"    ""51-3022""","Meat, Poultry, and Fish Cutters and Trimmers",32220,0,0,25807,19442,0,0,0,33810,0,30168,20529,0,0,0,0,0,0,0,28841,0,0,0,0,0,0
"    ""51-3023""",Slaughterers and Meat Packers,32684,0,0,0,0,0,0,0,30102,0,27349,0,0,0,0,0,0,0,0,27599,0,0,0,0,0,0
"    ""51-3091""","Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",24698,0,0,25282,0,0,29732,0,24128,0,21307,0,0,0,0,0,0,0,0,28250,0,0,0,0,0,0
"    ""51-3092""",Food Batchmakers,29802,0,41935,28741,29694,27625,0,24467,34190,19851,30094,0,0,27276,27544,0,0,0,17975,25577,0,0,19685,0,28947,0
"    ""51-3093""",Food Cooking Machine Operators and Tenders,25948,0,0,27120,0,0,0,0,27575,18712,24131,0,24160,0,0,22586,0,0,0,27252,0,0,0,0,28834,0
"    ""51-3099""","Food Processing Workers, All Other",30453,30934,29726,0,29925,0,0,0,25523,0,31388,0,0,0,0,31435,0,34409,0,34708,0,0,25137,0,26238,0
"    ""51-4021""","Extruding & Drawing Machine Setters, Operators, & Tenders, Metal & Plastic",36662,0,0,26440,0,23779,0,0,36489,23947,37163,0,0,31213,0,0,0,0,0,30857,0,0,0,0,33504,0
"    ""51-4022""","Forging Machine Setters, Operators, and Tenders, Metal and Plastic",41810,0,0,0,0,38055,0,0,43067,0,44224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-4023""","Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",38566,0,0,36284,0,0,0,0,40805,39378,40528,0,0,0,0,0,46257,40862,34115,40347,0,0,0,0,0,0
"    ""51-4031""","Cutting, Punching & Press Machine Setters, Oper. & Tenders, Metal & Plastic",34386,34526,25305,36659,33872,30485,36049,28482,34603,25519,35051,29523,0,37302,33160,25639,39766,39449,0,38786,33326,31304,34049,35314,36095,30159
"    ""51-4032""","Drilling & Boring Machine Tool Setters, Oper., and Tenders, Metal & Plastic",40008,0,0,0,0,0,0,0,38876,0,42698,0,0,43048,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-4033""","Grind., Lap., Polish. & Buff. Mach. Tool Set., Oper. & Tend., Met. & Plast.",32593,0,0,35509,45203,0,0,0,30521,35079,32657,42228,0,31963,0,23608,0,35310,0,28799,29380,32162,46201,0,32186,0
"    ""51-4034""","Lathe & Turning Machine Tool Setters, Operators, & Tenders, Metal & Plastic",41371,0,0,31556,48127,0,0,0,40789,0,42626,0,0,0,0,0,31945,0,0,0,0,0,0,0,0,0
"    ""51-4035""","Milling & Planing Machine Setters, Operators, & Tenders, Metal & Plastic",38910,0,0,0,0,0,0,0,36864,0,37788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-4041""",Machinists,46646,42299,44856,48150,52655,30713,30024,57506,44290,34361,49232,37803,0,49894,39762,25511,47236,50515,39826,47264,53029,39356,45695,46545,43926,44510
"    ""51-4051""",Metal-Refining Furnace Operators and Tenders,40238,0,0,0,0,0,0,0,37197,0,39543,33163,0,34492,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-4052""","Pourers and Casters, Metal",36827,0,0,0,0,0,0,0,32287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-4061""","Model Makers, Metal and Plastic",62491,0,0,0,0,0,0,0,74609,0,54060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-4062""","Patternmakers, Metal and Plastic",37068,0,0,0,0,0,0,0,38335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-4071""",Foundry Mold and Coremakers,35156,0,0,0,0,0,0,0,36701,0,0,0,0,33580,0,0,0,0,0,0,34262,0,0,0,0,0
"    ""51-4072""","Molding, Coremaking & Casting Machine Set., Oper. & Tend., Metal & Plastic",30146,0,0,32193,0,25040,0,0,30376,22878,30465,30993,0,27506,0,33727,0,0,0,28749,31541,0,23001,0,0,0
"    ""51-4081""","Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",33650,0,0,32185,42568,0,37653,37979,33969,30100,35066,30243,0,30221,28576,28544,32850,36818,0,27888,31299,0,44506,0,36464,36002
"    ""51-4111""",Tool and Die Makers,46776,0,0,37543,40049,41925,0,0,50506,39745,47813,0,0,24021,0,43441,0,51316,0,45535,49380,63261,0,0,41128,0
"    ""51-4121""","Welders, Cutters, Solderers, and Brazers",45254,44326,45630,43415,54615,37190,45452,51051,42392,39415,48441,38479,33832,46109,36530,33848,54493,57969,48017,41752,34991,37416,38158,47481,39092,42345
"    ""51-4122""","Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",36212,0,0,36928,0,0,37107,42904,34468,0,36885,0,0,0,36779,0,0,0,0,34645,0,0,0,0,35613,0
"    ""51-4191""","Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",35159,0,0,0,38708,0,0,0,34073,0,33964,0,0,42597,0,0,0,0,0,35670,0,0,0,0,0,0
"    ""51-4192""","Layout Workers, Metal and Plastic",40534,0,0,0,44830,0,0,0,44593,0,43738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-4193""","Plating Machine Setters, Operators, and Tenders, Metal and Plastic",31674,0,0,0,25749,0,0,0,30955,0,33434,0,0,0,0,0,0,0,0,31332,0,0,0,0,0,0
"    ""51-4194""","Tool Grinders, Filers, and Sharpeners",39745,0,0,0,0,0,0,0,38179,0,38981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-4199""","Metal Workers and Plastic Workers, All Other",39436,0,0,0,0,0,0,0,35877,34786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-5111""",Prepress Technicians and Workers,35756,0,0,38241,0,0,0,0,38073,0,24920,0,0,0,39905,0,0,0,0,36374,0,0,0,0,35199,0
"    ""51-5112""",Printing Press Operators,37636,26965,38734,28548,38929,29504,28949,33405,40751,34098,41479,30369,37486,38039,33897,31192,39195,0,27838,35153,31108,26541,30519,42977,34851,37034
"    ""51-5113""",Print Binding and Finishing Workers,30243,0,35756,34048,0,0,0,0,29660,34970,32330,0,0,33485,27275,0,0,0,0,31857,0,0,0,0,34819,0
"    ""51-6011""",Laundry and Dry-Cleaning Workers,22925,23582,20531,24393,20352,19617,23355,21612,23326,20475,22748,22495,19086,21097,22100,24027,23413,28168,21394,21593,18002,21956,21207,21860,24703,20145
"    ""51-6021""","Pressers, Textile, Garment, and Related Materials",22730,0,22614,0,0,0,19181,21697,22887,24231,23414,0,0,0,22559,0,0,22027,21593,22562,0,0,23278,0,20193,0
"    ""51-6031""",Sewing Machine Operators,23573,0,22960,23915,26834,21383,29250,23116,25280,18233,24564,0,22738,27221,26781,19979,21591,24959,23604,30548,0,23940,0,0,22327,20693
"    ""51-6041""",Shoe and Leather Workers and Repairers,28573,0,0,0,0,0,0,0,29599,28355,28551,0,0,0,0,0,0,0,0,30528,0,0,0,0,0,0
"    ""51-6051""","Sewers, Hand",30189,0,0,0,0,0,0,0,35079,0,35133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-6052""","Tailors, Dressmakers, and Custom Sewers",30968,0,0,33044,0,0,0,0,28674,23197,35239,0,0,0,25372,23500,0,0,0,36682,0,28766,0,0,0,0
"    ""51-6061""",Textile Bleaching and Dyeing Machine Operators and Tenders,18797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-6062""","Textile Cutting Machine Setters, Operators, and Tenders",25538,0,0,0,0,18087,0,0,25270,19779,30508,0,0,0,0,0,0,0,0,24735,0,0,0,0,0,0
"    ""51-6063""","Textile Knitting and Weaving Machine Setters, Operators, and Tenders",28400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-6064""","Textile Winding, Twisting & Drawing Out Machine Setters, Oper. & Tenders",26500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-6091""","Extruding & Forming Machine Set., Oper. & Tend., Synthetic & Glass Fibers",33365,0,0,0,0,0,0,0,39696,0,34118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-6092""",Fabric and Apparel Patternmakers,57221,0,0,0,0,0,0,0,58046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-6093""",Upholsterers,33307,0,0,0,0,0,44433,0,33169,0,32702,0,0,0,0,25891,0,0,0,0,0,24374,0,0,0,0
"    ""51-6099""","Textile, Apparel, and Furnishings Workers, All Other",27086,0,0,0,0,0,0,0,26115,0,0,0,0,0,0,0,0,0,0,25413,0,0,0,0,34916,0
"    ""51-7011""",Cabinetmakers and Bench Carpenters,30570,0,29483,34395,32984,22333,0,0,31175,23752,29900,29498,0,28255,0,30385,0,33140,37231,32164,31326,28353,32953,0,34114,0
"    ""51-7021""",Furniture Finishers,27892,0,0,32815,0,0,0,0,30199,28501,26773,0,0,0,0,0,0,0,0,28124,0,0,0,0,0,0
"    ""51-7032""","Patternmakers, Wood",60155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-7041""","Sawing Machine Setters, Operators, and Tenders, Wood",24632,0,0,19681,26606,0,0,0,27148,17994,24389,31212,0,23777,0,0,0,0,0,24158,0,27787,0,0,0,0
"    ""51-7042""","Woodworking Machine Setters, Operators, and Tenders, Except Sawing",27532,0,0,26950,29529,0,24795,0,28396,0,25985,0,0,23893,0,23486,0,0,0,29493,0,0,0,0,27362,0
"    ""51-7099""","Woodworkers, All Other",32702,0,0,32548,0,0,0,0,31856,0,33729,0,0,0,0,0,0,0,0,41901,0,0,0,0,0,0
"    ""51-8012""",Power Distributors and Dispatchers,84154,0,0,54064,0,0,0,0,86347,0,91153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-8013""",Power Plant Operators,81594,0,0,81679,91619,0,51762,0,71706,88595,83283,0,0,0,0,0,0,0,0,86199,0,0,0,0,0,0
"    ""51-8021""",Stationary Engineers and Boiler Operators,41825,0,0,0,0,0,0,0,55375,46009,38880,0,0,0,0,0,0,0,0,46847,0,0,45727,0,41033,0
"    ""51-8031""",Water and Wastewater Treatment Plant and System Operators,39429,36776,35109,41768,48176,34984,38941,35139,44049,34323,44380,35161,0,35534,39441,31013,47645,0,37974,43756,42282,34562,36220,42966,42161,34774
"    ""51-8091""",Chemical Plant and System Operators,75773,0,0,0,74549,0,0,89608,58611,0,76483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-8092""",Gas Plant Operators,70366,0,0,0,0,0,0,73366,72863,0,70980,0,0,0,0,0,73159,0,0,0,0,0,0,0,0,0
"    ""51-8093""","Petroleum Pump System Operators, Refinery Operators, and Gaugers",81313,0,0,0,91034,0,0,78727,77670,78175,82562,0,69634,79172,0,0,71127,75388,0,72358,0,0,0,0,0,0
"    ""51-8099""","Plant and System Operators, All Other",45717,0,0,38552,41378,0,0,42088,50577,53944,40270,0,0,0,0,0,0,0,0,54924,0,0,0,0,55006,0
"    ""51-9011""",Chemical Equipment Operators and Tenders,61777,0,0,48524,66880,0,0,55010,36679,0,65498,0,0,0,0,0,0,0,0,42974,24123,29434,0,0,0,0
"    ""51-9012""","Sep., Filtering, Clarifying, Precipitating  Still Mach. Set., Oper. & Tend.",39573,0,44520,48166,0,0,0,0,35531,0,62534,32743,0,0,25086,0,38816,0,0,32722,0,0,0,0,0,0
"    ""51-9021""","Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",37069,30875,0,33214,36993,0,0,0,38974,24011,33982,0,0,0,0,24797,37173,0,0,37540,0,0,30070,0,29582,0
"    ""51-9022""","Grinding and Polishing Workers, Hand",29434,0,0,29078,0,0,0,0,28881,0,34823,0,0,0,0,24365,0,0,0,31548,27425,0,0,0,0,0
"    ""51-9023""","Mixing and Blending Machine Setters, Operators, and Tenders",35979,0,35445,37404,38883,29465,0,0,35072,34530,34948,37448,31072,44854,34434,23451,47126,48739,0,37716,32757,0,38721,38618,34286,0
"    ""51-9031""","Cutters and Trimmers, Hand",29515,0,0,0,0,0,0,0,31855,0,29334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-9032""","Cutting and Slicing Machine Setters, Operators, and Tenders",32831,0,35929,34480,0,0,38656,0,35752,27682,29407,28748,0,0,0,28791,0,0,0,32587,0,0,29605,0,0,26997
"    ""51-9041""","Extruding, Forming, Pressing & Compacting Machine Setters, Oper. & Tenders",30886,0,0,29227,0,0,0,0,30122,26100,31466,32170,0,0,32962,0,0,30918,0,37228,0,0,0,0,0,0
"    ""51-9051""","Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",34564,0,0,45113,0,0,0,0,36875,0,32875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-9061""","Inspectors, Testers, Sorters, Samplers, and Weighers",39631,38325,40589,41152,51105,26639,47638,57669,37910,23669,42162,32475,24405,38097,29650,25754,42972,75986,24954,39358,36246,45115,38770,39425,37255,34628
"    ""51-9071""",Jewelers and Precious Stone and Metal Workers,38595,0,0,41288,59474,0,0,0,36652,38737,38042,0,0,0,0,0,38347,0,41203,39413,0,0,0,0,0,0
"    ""51-9081""",Dental Laboratory Technicians,42832,0,0,29993,30246,0,0,54130,47706,0,48848,55889,0,0,32386,0,0,0,0,46605,0,0,0,0,53436,0
"    ""51-9082""",Medical Appliance Technicians,39238,0,0,37792,0,0,0,0,39258,0,41045,0,0,0,0,45800,0,0,0,41367,0,0,0,0,0,0
"    ""51-9083""",Ophthalmic Laboratory Technicians,31981,0,30231,0,0,24392,30780,26414,34793,23616,29956,30941,0,0,0,23704,27088,23474,0,0,0,0,26874,29284,0,0
"    ""51-9111""",Packaging and Filling Machine Operators and Tenders,29274,23644,34915,27947,24916,22742,33347,0,30827,20133,30007,25905,0,24654,31388,21763,0,35841,29953,26979,0,31477,33013,0,27435,0
"    ""51-9123""","Painting, Coating, and Decorating Workers",33460,0,0,0,0,0,0,0,28502,35105,33969,0,0,0,0,39896,0,0,0,34702,0,0,0,0,0,0
"    ""51-9124""","Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",38354,35245,34933,37981,48014,29119,28418,38834,39571,0,37804,42552,30803,42765,32286,40849,39301,38218,39465,38127,31986,0,34304,38113,31779,33743
"    ""51-9141""",Semiconductor Processing Technicians,37198,0,0,41482,0,0,0,0,36770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-9151""",Photographic Process Workers and Processing Machine Operators,29910,0,0,0,0,0,0,0,30449,0,28754,0,0,0,0,0,0,0,0,36012,0,0,0,0,0,0
"    ""51-9161""",Computer Numerically Controlled Tool Operators,41843,0,0,46593,44130,0,40810,0,41608,35119,41394,0,0,43171,36857,0,0,50642,0,38376,45065,0,43945,46492,63999,0
"    ""51-9162""",Computer Numerically Controlled Tool Programmers,57668,0,0,65988,48152,0,0,60015,58066,0,57877,0,0,60056,0,0,73144,75851,0,55710,0,0,0,0,0,30416
"    ""51-9191""",Adhesive Bonding Machine Operators and Tenders,35612,0,0,0,0,0,0,0,36445,0,43002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-9192""","Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",29892,0,0,0,0,0,0,0,30016,0,30162,0,0,0,0,0,0,0,0,30654,0,0,0,0,0,0
"    ""51-9193""",Cooling and Freezing Equipment Operators and Tenders,37843,0,0,0,0,0,0,0,46309,0,59124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-9194""",Etchers and Engravers,26138,0,0,0,0,0,0,0,20489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
