SOC,SOC Title,Statewide,Abilene,Amarillo,Austin-Round Rock,Beaumont-Port Arthur,Brownsville-Harlingen,College Station-Bryan,Corpus Christi,Dallas-Fort Worth-Arlington,El Paso,Houston-The Woodlands-Sugarland,Killeen-Temple,Laredo,Longview,Lubbock,McAllen-Edinburg-Mission,Midland,Odessa,San Angelo,San Antonio-New Braunfels,Sherman-Denison,Texarkana,Tyler,Victoria,waco,Wichita Falls
"    ""49-0000""","Installation, Maintenance, and Repair Occupations",30098,27440,30633,29979,30283,21591,28642,30743,31624,23743,31624,27848,23678,29300,28299,23328,35641,32220,26965,29372,28796,29984,27922,30512,28005,25598
"    ""49-1011""","First-Line Supervisors of Mechanics, Installers, and Repairers",45096,40177,46064,46772,47221,32083,45038,42835,49001,37516,46924,42252,38707,44174,40278,40356,55277,49346,43523,45202,39479,44778,38704,47668,40497,39747
"    ""49-2011""","Computer, Automated Teller, and Office Machine Repairers",26658,28439,26194,27839,22818,20752,22388,28815,27774,25209,26310,28709,26238,29290,30787,27087,34711,27208,28222,26828,0,33593,26587,0,23587,47765
"    ""49-2021""","Radio, Cellular, and Tower Equipment Installers and Repairers",26372,0,46384,29628,0,0,0,0,38675,0,24810,0,0,0,37416,0,48705,0,0,0,0,0,0,0,0,0
"    ""49-2022""","Telecommunications Equipment Installers & Repairers, Exc. Line Installers",38809,38934,35256,40259,24082,45234,37139,41739,49086,35508,35909,31027,25695,28868,40970,25020,40120,36535,27935,37324,30149,31207,39574,33783,28984,29617
"    ""49-2091""",Avionics Technicians,50673,0,0,33171,0,0,0,57084,0,42982,43758,49098,0,0,0,0,0,0,0,58021,0,0,0,0,43966,0
"    ""49-2092""","Electric Motor, Power Tool, and Related Repairers",28717,0,0,41971,0,0,32747,39001,28210,29471,31014,0,0,0,0,0,0,0,0,38944,0,0,44273,0,0,0
"    ""49-2093""","Electrical and Electronics Installers & Repairers, Transport. Equipment",56073,0,0,0,0,0,0,67904,58324,0,55004,0,0,0,0,0,0,0,0,57302,0,0,0,0,0,0
"    ""49-2094""","Electrical and Electronics Repairers, Commercial and Industrial Equipment",40355,42010,37265,41864,51601,30757,0,64720,34594,43799,43592,42248,0,45038,44837,27698,42932,41530,50811,43439,0,0,36823,41576,48181,0
"    ""49-2095""","Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",50422,50388,0,52820,0,0,52435,51424,38431,0,53564,0,0,0,49771,0,45202,0,0,47624,0,0,0,0,0,0
"    ""49-2096""","Electronic Equipment Installers and Repairers, Motor Vehicles",30197,0,0,34872,0,0,0,0,30000,0,34957,0,28788,0,0,0,0,0,0,32037,0,0,0,0,0,0
"    ""49-2097""",Audiovisual Equipment Installers and Repairers,29917,29193,0,0,0,0,0,0,28917,0,32078,0,0,0,32920,0,0,0,0,36717,0,0,29954,0,36011,0
"    ""49-2098""",Security and Fire Alarm Systems Installers,35013,0,29895,38746,34881,0,34415,32617,37864,26408,34670,35363,32935,40212,29161,31635,0,0,0,36352,0,28425,30341,40572,30254,28525
"    ""49-3011""",Aircraft Mechanics and Service Technicians,41826,37900,43145,31586,40747,23965,0,56397,45608,50261,40147,35479,0,35913,35732,54819,43708,0,39856,46804,0,31369,45193,0,31407,0
"    ""49-3021""",Automotive Body and Related Repairers,30918,22308,32247,31732,31226,22780,33002,30824,32484,20548,31044,32895,21698,34066,31456,30072,43539,29729,31017,31033,34312,34811,30249,40710,32818,33338
"    ""49-3022""",Automotive Glass Installers and Repairers,29869,0,0,0,35779,0,38063,34927,34066,0,29104,0,0,0,0,0,0,0,0,25555,0,0,0,0,0,0
"    ""49-3023""",Automotive Service Technicians and Mechanics,28817,22966,22010,34714,33114,21295,30479,25584,30779,21053,29752,25427,21092,33938,30681,26094,38662,21999,30806,24912,27157,22440,30907,28068,25681,25358
"    ""49-3031""",Bus and Truck Mechanics and Diesel Engine Specialists,33607,28909,30935,38458,36702,23030,34297,36506,39644,22606,35657,29724,30579,32749,28154,25987,37129,39874,31813,40144,37962,33855,30216,43876,29706,28729
"    ""49-3041""",Farm Equipment Mechanics and Service Technicians,31052,0,0,29874,0,0,0,0,31923,0,30163,34905,0,33126,26785,22764,0,0,0,37332,0,0,0,0,0,0
"    ""49-3042""","Mobile Heavy Equipment Mechanics, Except Engines",37588,31824,34305,40644,41363,36054,40039,42087,40171,33185,37505,39046,27864,32905,36099,32375,38387,40099,32261,35338,33945,52319,39998,39829,32797,42187
"    ""49-3043""",Rail Car Repairers,35636,0,0,0,0,0,0,0,34116,0,35528,0,0,32843,0,0,0,0,0,0,0,0,0,0,0,0
"    ""49-3051""",Motorboat Mechanics and Service Technicians,31401,0,0,0,0,20092,0,34523,31738,0,32741,0,0,0,0,0,0,0,0,36955,29512,0,0,0,0,0
"    ""49-3052""",Motorcycle Mechanics,28175,34082,0,0,0,0,0,0,0,0,0,35110,0,0,0,0,0,33917,0,36450,0,0,0,25850,0,29741
"    ""49-3053""",Outdoor Power Equipment and Other Small Engine Mechanics,25579,32544,26384,32074,30134,18201,37079,32406,30728,26644,25316,0,0,28747,17588,25790,0,36839,28855,31174,27273,28761,28680,0,0,19091
"    ""49-3091""",Bicycle Repairers,17815,0,0,17843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""49-3092""",Recreational Vehicle Service Technicians,32218,0,0,0,0,0,0,0,0,0,30395,0,0,0,0,0,0,0,0,35352,0,0,0,0,26932,0
"    ""49-3093""",Tire Repairers and Changers,22810,25483,27606,23771,22818,24495,24317,22939,24798,22725,24250,23031,22830,26270,22796,17369,25361,27958,24275,21170,25115,21217,22716,23453,20964,0
"    ""49-9011""",Mechanical Door Repairers,28617,0,31096,0,0,0,0,0,26903,0,35200,29444,0,0,30799,0,0,0,0,25965,0,0,0,0,0,0
"    ""49-9012""","Control and Valve Installers and Repairers, Except Mechanical Door",29444,26366,34290,29667,35626,29405,35465,39606,23930,32184,30096,30806,0,33432,37820,26896,36336,41721,34168,35143,0,34727,0,32380,28083,27023
"    ""49-9021""","Heating, Air Conditioning, and Refrigeration Mechanics and Installers",33459,31483,29111,33411,40732,24656,33256,37362,33737,23849,39139,24848,23033,32034,35687,31457,41427,35908,32268,38743,33560,35097,35754,20365,29915,39733
"    ""49-9031""",Home Appliance Repairers,25735,0,0,28934,24526,17348,0,0,25041,0,28940,20493,0,0,32470,0,32618,0,0,25838,0,27705,0,0,0,31308
"    ""49-9041""",Industrial Machinery Mechanics,38720,35661,35331,37805,42656,23610,35448,38286,37876,30833,43126,31909,19226,33573,31048,29491,44054,39756,26382,31811,43705,0,38817,40089,31859,39890
"    ""49-9043""","Maintenance Workers, Machinery",31551,0,22413,34503,17584,0,28566,26770,33216,27522,29431,33086,0,33957,29632,29636,36088,37496,27657,34997,37521,33677,35815,0,33127,36546
"    ""49-9044""",Millwrights,35719,0,0,40775,47855,0,0,0,36590,35454,35250,0,0,0,0,0,0,0,0,37352,0,34407,0,0,0,0
"    ""49-9045""","Refractory Materials Repairers, Except Brickmasons",47767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""49-9051""",Electrical Power-Line Installers and Repairers,36964,42195,25466,40596,55127,43760,41274,44309,38660,33916,37489,28234,36902,0,51248,46686,31971,42279,32067,31964,37258,0,0,31648,38430,29282
"    ""49-9052""",Telecommunications Line Installers and Repairers,35856,0,30122,34362,34998,36450,0,46031,34265,52348,47936,51102,38674,57425,34837,23262,45175,0,33635,37723,0,0,0,0,0,28109
"    ""49-9061""",Camera and Photographic Equipment Repairers,24340,0,0,0,0,0,0,0,25594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""49-9062""",Medical Equipment Repairers,31741,29812,59249,28762,33065,36450,0,0,31498,32901,35249,28875,0,0,25414,23407,26863,28616,0,37627,41744,0,34400,0,50623,0
"    ""49-9063""",Musical Instrument Repairers and Tuners,22835,0,0,0,0,0,0,0,0,0,31230,0,0,0,0,0,0,0,0,18021,0,0,0,0,0,0
"    ""49-9064""",Watch and Clock Repairers,35039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""49-9069""","Precision Instrument and Equipment Repairers, All Other",42946,0,0,45012,0,0,34877,50948,56486,0,48126,0,0,0,34722,0,0,0,0,41050,0,0,0,0,0,0
"    ""49-9071""","Maintenance and Repair Workers, General",26032,26089,30567,25449,27836,20256,24865,23769,28966,20712,29778,24918,18432,25708,25327,21221,31706,29808,25391,26808,25722,24896,24669,29247,24827,21904
"    ""49-9081""",Wind Turbine Service Technicians,41643,0,0,0,0,0,0,0,0,0,44134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""49-9091""","Coin, Vending, and Amusement Machine Servicers and Repairers",20142,0,0,17898,0,17584,0,0,22459,27193,19487,24156,17542,0,0,18090,25633,0,0,18086,0,0,0,0,0,0
"    ""49-9092""",Commercial Divers,37611,0,0,61380,0,0,0,0,0,0,35848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""49-9094""",Locksmiths and Safe Repairers,31182,39591,22557,27378,0,20703,31203,0,41571,36569,36434,31218,0,37980,0,31268,36988,28787,0,30615,0,0,0,0,0,0
"    ""49-9095""",Manufactured Building and Mobile Home Installers,25997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""49-9096""",Riggers,33329,0,0,0,43658,0,0,37935,33595,32641,33320,0,0,34518,30850,0,35366,36453,0,30555,0,0,42436,35144,0,0
"    ""49-9097""",Signal and Track Switch Repairers,55419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""49-9098""","Helpers--Installation, Maintenance, and Repair Workers",22460,23098,25134,25409,25114,18287,23596,27771,26320,20954,20497,20105,21668,20729,25318,17899,27475,23537,24620,22187,24497,20204,23376,31607,24788,17603
"    ""49-9099""","Installation, Maintenance, and Repair Workers, All Other",28128,21829,31089,30211,17647,25664,32381,33787,28029,19880,31895,31059,22534,23256,24850,27151,35517,29381,26986,27225,22068,24413,26702,22644,27897,28020
"    ""51-0000""",Production Occupations,24346,24295,23673,25146,29006,19109,25276,26696,24267,18558,25832,24733,20832,24849,22981,20060,30018,30851,22848,22994,25471,26527,23585,26058,25018,20979
"    ""51-1011""",First-Line Supervisors of Production and Operating Workers,42149,34780,42830,42801,54092,30786,43105,51367,42046,26775,48612,37686,35146,39189,35160,29887,45105,52914,39063,41230,42409,46051,37328,36791,42958,34656
"    ""51-2011""","Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",32493,0,0,0,0,0,0,0,31943,0,36387,0,0,0,0,0,0,0,0,38622,0,0,0,0,0,0
"    ""51-2021""","Coil Winders, Tapers, and Finishers",27422,0,0,0,0,0,0,0,28048,21992,0,0,0,0,0,0,0,0,0,0,0,0,41022,0,0,0
"    ""51-2028""","Electrical, etc., assemblers, except coil winders, tapers, and finishers",24849,0,24423,25302,27324,0,23868,32800,25073,22524,24810,22714,0,32208,22882,0,0,29955,0,24954,0,0,0,0,30475,27471
"    ""51-2031""",Engine and Other Machine Assemblers,26442,0,0,0,0,0,0,0,32525,0,28434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-2041""",Structural Metal Fabricators and Fitters,31521,33461,32898,29194,35478,28327,33059,25534,29022,0,33405,28843,0,32957,29715,32063,0,30913,0,30096,40518,27877,34631,0,0,32534
"    ""51-2051""",Fiberglass Laminators and Fabricators,24208,0,0,0,0,0,0,0,26397,0,0,0,0,22876,0,0,0,0,0,28425,0,0,0,0,0,0
"    ""51-2090""",Miscellaneous Assemblers and Fabricators,22224,17381,22396,25204,24718,17539,23409,23547,22847,17791,24067,22566,21077,24204,22186,18563,29345,27970,21634,20182,25771,22973,0,0,24693,18499
"    ""51-3011""",Bakers,21195,22983,22928,23143,17614,0,20967,23313,22284,17894,19940,20025,20577,21844,22243,18891,17936,24624,25488,21877,17867,21976,19169,0,22263,23069
"    ""51-3021""",Butchers and Meat Cutters,19467,27384,24579,25037,20662,0,20914,21655,19023,17818,18070,33749,18084,19451,20086,20768,20910,24238,33875,24193,0,18781,17560,24259,18069,20218
"    ""51-3022""","Meat, Poultry, and Fish Cutters and Trimmers",23383,0,0,23761,18227,0,0,0,24941,0,24150,18227,0,0,0,0,0,0,0,23661,0,0,0,0,0,0
"    ""51-3023""",Slaughterers and Meat Packers,24893,0,0,0,0,0,0,0,22961,0,22228,0,0,0,0,0,0,0,0,22529,0,0,0,0,0,0
"    ""51-3091""","Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",19416,0,0,22292,0,0,24547,0,22152,0,17735,0,0,0,0,0,0,0,0,21400,0,0,0,0,0,0
"    ""51-3092""",Food Batchmakers,20774,0,25718,21267,23107,18980,0,22571,23728,17590,21279,0,0,17975,19136,0,0,0,17322,19150,0,0,18227,0,23761,0
"    ""51-3093""",Food Cooking Machine Operators and Tenders,20507,0,0,22325,0,0,0,0,22202,17650,19678,0,22640,0,0,17341,0,0,0,22637,0,0,0,0,25935,0
"    ""51-3099""","Food Processing Workers, All Other",22813,25593,23550,0,24755,0,0,0,21631,0,23406,0,0,0,0,21488,0,27286,0,25533,0,0,23038,0,23745,0
"    ""51-4021""","Extruding & Drawing Machine Setters, Operators, & Tenders, Metal & Plastic",25486,0,0,22972,0,20823,0,0,25061,23020,27025,0,0,23633,0,0,0,0,0,25065,0,0,0,0,27059,0
"    ""51-4022""","Forging Machine Setters, Operators, and Tenders, Metal and Plastic",28301,0,0,0,0,29253,0,0,33221,0,31698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-4023""","Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",29534,0,0,29946,0,0,0,0,31098,32677,30279,0,0,0,0,0,37613,29459,28926,31299,0,0,0,0,0,0
"    ""51-4031""","Cutting, Punching & Press Machine Setters, Oper. & Tenders, Metal & Plastic",26500,28330,23107,27597,27282,21013,31220,20051,27166,19968,27182,23880,0,28603,23461,21724,33097,32962,0,29446,27667,28751,28761,26252,29669,22022
"    ""51-4032""","Drilling & Boring Machine Tool Setters, Oper., and Tenders, Metal & Plastic",30611,0,0,0,0,0,0,0,30683,0,33203,0,0,30773,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-4033""","Grind., Lap., Polish. & Buff. Mach. Tool Set., Oper. & Tend., Met. & Plast.",26056,0,0,29352,30887,0,0,0,25783,25802,26084,33373,0,26974,0,20579,0,25209,0,22764,26944,27755,41322,0,29167,0
"    ""51-4034""","Lathe & Turning Machine Tool Setters, Operators, & Tenders, Metal & Plastic",32420,0,0,28972,32887,0,0,0,32232,0,33946,0,0,0,0,0,29055,0,0,0,0,0,0,0,0,0
"    ""51-4035""","Milling & Planing Machine Setters, Operators, & Tenders, Metal & Plastic",28472,0,0,0,0,0,0,0,27957,0,27874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-4041""",Machinists,31346,32274,34242,35385,34940,23792,28550,33624,29030,25381,34609,29054,0,36284,31289,20727,36573,39493,29065,31790,34399,30512,33791,32251,32305,34646
"    ""51-4051""",Metal-Refining Furnace Operators and Tenders,30775,0,0,0,0,0,0,0,28117,0,30897,28942,0,28084,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-4052""","Pourers and Casters, Metal",27110,0,0,0,0,0,0,0,23709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-4061""","Model Makers, Metal and Plastic",47264,0,0,0,0,0,0,0,54586,0,42347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-4062""","Patternmakers, Metal and Plastic",20297,0,0,0,0,0,0,0,36511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-4071""",Foundry Mold and Coremakers,26593,0,0,0,0,0,0,0,28698,0,0,0,0,28974,0,0,0,0,0,0,26836,0,0,0,0,0
"    ""51-4072""","Molding, Coremaking & Casting Machine Set., Oper. & Tend., Metal & Plastic",22821,0,0,25822,0,19763,0,0,23359,17926,23840,28851,0,18835,0,25105,0,0,0,22089,23022,0,19117,0,0,0
"    ""51-4081""","Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",24524,0,0,25548,28609,0,26448,26528,25098,23984,23929,23035,0,26185,22714,18194,29023,34575,0,21529,27224,0,29455,0,26486,27137
"    ""51-4111""",Tool and Die Makers,31887,0,0,29928,27656,31223,0,0,33927,32251,33862,0,0,23112,0,36021,0,37039,0,27985,33546,60302,0,0,29860,0
"    ""51-4121""","Welders, Cutters, Solderers, and Brazers",33214,31336,32519,34677,40155,28267,35473,40699,33607,29699,35455,30662,23612,33540,29538,20385,41695,44452,34666,30691,28522,28697,31422,36287,31679,31871
"    ""51-4122""","Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",28297,0,0,31835,0,0,32753,32217,28008,0,28870,0,0,0,31413,0,0,0,0,27578,0,0,0,0,25317,0
"    ""51-4191""","Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",26301,0,0,0,26004,0,0,0,27913,0,25590,0,0,30674,0,0,0,0,0,27723,0,0,0,0,0,0
"    ""51-4192""","Layout Workers, Metal and Plastic",31636,0,0,0,35545,0,0,0,36332,0,30776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-4193""","Plating Machine Setters, Operators, and Tenders, Metal and Plastic",24597,0,0,0,22528,0,0,0,24669,0,24841,0,0,0,0,0,0,0,0,25038,0,0,0,0,0,0
"    ""51-4194""","Tool Grinders, Filers, and Sharpeners",30677,0,0,0,0,0,0,0,32186,0,30218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-4199""","Metal Workers and Plastic Workers, All Other",26829,0,0,0,0,0,0,0,26176,23362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-5111""",Prepress Technicians and Workers,24364,0,0,31986,0,0,0,0,26717,0,22467,0,0,0,32620,0,0,0,0,26619,0,0,0,0,29050,0
"    ""51-5112""",Printing Press Operators,25901,22307,26959,19843,25179,22073,22065,20939,29090,25527,27893,26400,28123,29383,22495,23056,31624,0,20777,25768,28903,21265,28841,26024,24876,27125
"    ""51-5113""",Print Binding and Finishing Workers,20748,0,28351,24405,0,0,0,0,20828,23872,21582,0,0,23160,22143,0,0,0,0,25252,0,0,0,0,27676,0
"    ""51-6011""",Laundry and Dry-Cleaning Workers,18419,18568,17826,21679,17586,17503,19370,17679,20686,17488,17697,17660,17839,18085,17968,18532,18407,21587,17829,17818,17553,18351,17587,18102,18378,17781
"    ""51-6021""","Pressers, Textile, Garment, and Related Materials",19125,0,22723,0,0,0,17466,17722,19799,23502,19607,0,0,0,18972,0,0,17751,17556,19120,0,0,21912,0,17881,0
"    ""51-6031""",Sewing Machine Operators,18094,0,21562,19294,19284,17400,23332,21675,20334,17472,19494,0,20255,23601,19090,17923,17422,22334,21166,22064,0,21648,0,0,18213,17485
"    ""51-6041""",Shoe and Leather Workers and Repairers,21578,0,0,0,0,0,0,0,23198,19830,23404,0,0,0,0,0,0,0,0,29306,0,0,0,0,0,0
"    ""51-6051""","Sewers, Hand",21768,0,0,0,0,0,0,0,26175,0,25321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-6052""","Tailors, Dressmakers, and Custom Sewers",20262,0,0,19425,0,0,0,0,20192,18442,20970,0,0,0,22699,19555,0,0,0,24906,0,24317,0,0,0,0
"    ""51-6061""",Textile Bleaching and Dyeing Machine Operators and Tenders,17485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-6062""","Textile Cutting Machine Setters, Operators, and Tenders",18296,0,0,0,0,17680,0,0,18422,17335,24080,0,0,0,0,0,0,0,0,17989,0,0,0,0,0,0
"    ""51-6063""","Textile Knitting and Weaving Machine Setters, Operators, and Tenders",20435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-6064""","Textile Winding, Twisting & Drawing Out Machine Setters, Oper. & Tenders",19769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-6091""","Extruding & Forming Machine Set., Oper. & Tend., Synthetic & Glass Fibers",25837,0,0,0,0,0,0,0,31644,0,27819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-6092""",Fabric and Apparel Patternmakers,32523,0,0,0,0,0,0,0,31947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-6093""",Upholsterers,23400,0,0,0,0,0,30498,0,23739,0,23995,0,0,0,0,22091,0,0,0,0,0,23177,0,0,0,0
"    ""51-6099""","Textile, Apparel, and Furnishings Workers, All Other",21050,0,0,0,0,0,0,0,20241,0,0,0,0,0,0,0,0,0,0,21644,0,0,0,0,24947,0
"    ""51-7011""",Cabinetmakers and Bench Carpenters,23041,0,21745,25969,26383,17443,0,0,23594,18391,23005,24277,0,18014,0,23150,0,27166,30406,24628,27010,19359,26375,0,26760,0
"    ""51-7021""",Furniture Finishers,22075,0,0,26755,0,0,0,0,21135,24844,22272,0,0,0,0,0,0,0,0,23166,0,0,0,0,0,0
"    ""51-7032""","Patternmakers, Wood",36747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-7041""","Sawing Machine Setters, Operators, and Tenders, Wood",18667,0,0,17938,21060,0,0,0,19985,17508,17727,26704,0,21731,0,0,0,0,0,21613,0,19269,0,0,0,0
"    ""51-7042""","Woodworking Machine Setters, Operators, and Tenders, Except Sawing",21673,0,0,22165,25276,0,23003,0,22448,0,19976,0,0,21197,0,18922,0,0,0,23039,0,0,0,0,21943,0
"    ""51-7099""","Woodworkers, All Other",24046,0,0,27604,0,0,0,0,25335,0,26894,0,0,0,0,0,0,0,0,34149,0,0,0,0,0,0
"    ""51-8012""",Power Distributors and Dispatchers,51684,0,0,46290,0,0,0,0,47192,0,64804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-8013""",Power Plant Operators,55900,0,0,54449,68168,0,46340,0,50119,60161,58847,0,0,0,0,0,0,0,0,58792,0,0,0,0,0,0
"    ""51-8021""",Stationary Engineers and Boiler Operators,30137,0,0,0,0,0,0,0,37068,37051,29899,0,0,0,0,0,0,0,0,37935,0,0,36238,0,28207,0
"    ""51-8031""",Water and Wastewater Treatment Plant and System Operators,29667,28608,26845,34130,35837,25238,32585,29317,33817,28431,34247,26003,0,27633,31580,25258,43063,0,29978,33892,33492,25733,28337,33584,32663,26805
"    ""51-8091""",Chemical Plant and System Operators,49149,0,0,0,43191,0,0,73180,38440,0,53857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-8092""",Gas Plant Operators,48092,0,0,0,0,0,0,47769,51198,0,47787,0,0,0,0,0,52893,0,0,0,0,0,0,0,0,0
"    ""51-8093""","Petroleum Pump System Operators, Refinery Operators, and Gaugers",63857,0,0,0,66167,0,0,64706,59749,63354,67028,0,39210,65882,0,0,53587,49531,0,49001,0,0,0,0,0,0
"    ""51-8099""","Plant and System Operators, All Other",33020,0,0,22564,36217,0,0,26567,39736,39078,33073,0,0,0,0,0,0,0,0,34318,0,0,0,0,37584,0
"    ""51-9011""",Chemical Equipment Operators and Tenders,32822,0,0,34635,42347,0,0,28533,25050,0,35432,0,0,0,0,0,0,0,0,26413,20406,22624,0,0,0,0
"    ""51-9012""","Sep., Filtering, Clarifying, Precipitating  Still Mach. Set., Oper. & Tend.",25360,0,31787,35640,0,0,0,0,23927,0,27216,21525,0,0,22564,0,35413,0,0,21134,0,0,0,0,0,0
"    ""51-9021""","Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",26547,25672,0,26841,35770,0,0,0,31340,19836,26341,0,0,0,0,19086,26647,0,0,28343,0,0,23071,0,24848,0
"    ""51-9022""","Grinding and Polishing Workers, Hand",23131,0,0,25230,0,0,0,0,23726,0,24105,0,0,0,0,19194,0,0,0,27064,20201,0,0,0,0,0
"    ""51-9023""","Mixing and Blending Machine Setters, Operators, and Tenders",25143,0,25378,27009,26492,19184,0,0,23630,26783,26489,23352,24491,34775,25209,21347,40212,35489,0,27225,25245,0,27294,26716,28021,0
"    ""51-9031""","Cutters and Trimmers, Hand",20149,0,0,0,0,0,0,0,25742,0,23747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-9032""","Cutting and Slicing Machine Setters, Operators, and Tenders",26084,0,28448,25326,0,0,32934,0,27972,21633,24286,24486,0,0,0,23286,0,0,0,25140,0,0,24105,0,0,21108
"    ""51-9041""","Extruding, Forming, Pressing & Compacting Machine Setters, Oper. & Tenders",22963,0,0,22276,0,0,0,0,23296,20141,22925,26960,0,0,27496,0,0,22840,0,26890,0,0,0,0,0,0
"    ""51-9051""","Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",24312,0,0,36548,0,0,0,0,28700,0,25682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-9061""","Inspectors, Testers, Sorters, Samplers, and Weighers",26523,25113,32948,30871,31803,19446,28750,31290,27133,17477,27040,27512,21540,28138,22037,18651,33358,48291,22445,26515,26234,29478,24886,23796,24402,23452
"    ""51-9071""",Jewelers and Precious Stone and Metal Workers,26454,0,0,28633,29581,0,0,0,25226,24265,27339,0,0,0,0,0,34715,0,36732,24086,0,0,0,0,0,0
"    ""51-9081""",Dental Laboratory Technicians,27463,0,0,25822,24192,0,0,36554,30875,0,28100,39132,0,0,26380,0,0,0,0,31517,0,0,0,0,28986,0
"    ""51-9082""",Medical Appliance Technicians,28272,0,0,29318,0,0,0,0,30962,0,26483,0,0,0,0,30186,0,0,0,34082,0,0,0,0,0,0
"    ""51-9083""",Ophthalmic Laboratory Technicians,23817,0,25955,0,0,23381,23303,22508,25385,20573,22941,26445,0,0,0,21483,23075,23258,0,0,0,0,19212,23444,0,0
"    ""51-9111""",Packaging and Filling Machine Operators and Tenders,21650,22625,27079,21672,21395,19023,20910,0,23079,17839,21509,23503,0,21307,25508,17689,0,23671,24610,20592,0,26792,25097,0,22261,0
"    ""51-9123""","Painting, Coating, and Decorating Workers",23137,0,0,0,0,0,0,0,22734,27887,21706,0,0,0,0,32339,0,0,0,27336,0,0,0,0,0,0
"    ""51-9124""","Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",27804,24879,27511,29334,38475,18948,20711,29989,27053,0,28245,28228,25841,34591,25244,30776,34127,29836,31749,29253,26803,0,26261,30958,25128,26937
"    ""51-9141""",Semiconductor Processing Technicians,27678,0,0,30158,0,0,0,0,31280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-9151""",Photographic Process Workers and Processing Machine Operators,21070,0,0,0,0,0,0,0,19439,0,21992,0,0,0,0,0,0,0,0,27976,0,0,0,0,0,0
"    ""51-9161""",Computer Numerically Controlled Tool Operators,30949,0,0,36207,32822,0,29447,0,29902,29693,31532,0,0,32947,29520,0,0,38618,0,27074,36063,0,31485,33914,40640,0
"    ""51-9162""",Computer Numerically Controlled Tool Programmers,39324,0,0,52929,39429,0,0,46802,39269,0,38451,0,0,45437,0,0,47045,49718,0,44278,0,0,0,0,0,24005
"    ""51-9191""",Adhesive Bonding Machine Operators and Tenders,24859,0,0,0,0,0,0,0,25044,0,27119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-9192""","Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",24277,0,0,0,0,0,0,0,26114,0,24759,0,0,0,0,0,0,0,0,23844,0,0,0,0,0,0
