SOC,SOC Title,Statewide,Abilene,Amarillo,Austin-Round Rock,Beaumont-Port Arthur,Brownsville-Harlingen,College Station-Bryan,Corpus Christi,Dallas-Fort Worth-Arlington,El Paso,Houston-The Woodlands-Sugarland,Killeen-Temple,Laredo,Longview,Lubbock,McAllen-Edinburg-Mission,Midland,Odessa,San Angelo,San Antonio-New Braunfels,Sherman-Denison,Texarkana,Tyler,Victoria,waco,Wichita Falls
"    ""49-0000""","Installation, Maintenance, and Repair Occupations",59929,53957,55892,57290,64056,43415,54773,63083,62154,49551,64181,54510,49991,56287,53974,47817,66116,61294,51560,56330,54311,61704,53450,57806,51257,53365
"    ""49-1011""","First-Line Supervisors of Mechanics, Installers, and Repairers",83036,80039,78647,77706,89168,60093,74808,83972,85906,66468,89146,72264,70467,83524,70961,63662,93894,92094,83934,77665,68815,79785,85888,88396,69476,75132
"    ""49-2011""","Computer, Automated Teller, and Office Machine Repairers",44662,42824,39533,45514,32200,28230,32155,43595,45234,35117,43728,49115,43509,56088,44071,40882,46493,50952,46256,44806,0,46785,41194,0,47927,65393
"    ""49-2021""","Radio, Cellular, and Tower Equipment Installers and Repairers",64598,0,67186,51112,0,0,0,0,78027,0,57325,0,0,0,68967,0,69522,0,0,0,0,0,0,0,0,0
"    ""49-2022""","Telecommunications Equipment Installers & Repairers, Exc. Line Installers",67375,67776,69716,74124,59775,64202,68688,66621,68857,62690,70285,61533,47739,46479,56563,55540,59230,73039,47599,59968,59411,53752,66545,59580,46133,53207
"    ""49-2091""",Avionics Technicians,74097,0,0,62309,0,0,0,70103,0,69823,84176,75738,0,0,0,0,0,0,0,74297,0,0,0,0,75540,0
"    ""49-2092""","Electric Motor, Power Tool, and Related Repairers",52986,0,0,65080,0,0,45767,59560,44104,72422,52248,0,0,0,0,0,0,0,0,50835,0,0,60498,0,0,0
"    ""49-2093""","Electrical and Electronics Installers & Repairers, Transport. Equipment",77322,0,0,0,0,0,0,88711,73343,0,67571,0,0,0,0,0,0,0,0,71314,0,0,0,0,0,0
"    ""49-2094""","Electrical and Electronics Repairers, Commercial and Industrial Equipment",74513,73227,78457,70340,88361,55679,0,75236,74839,73917,76334,54646,0,82884,82603,35447,76056,56537,70318,64841,0,0,88359,61437,71451,0
"    ""49-2095""","Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",81088,80802,0,89763,0,0,68443,86480,77383,0,81139,0,0,0,85714,0,82676,0,0,85783,0,0,0,0,0,0
"    ""49-2096""","Electronic Equipment Installers and Repairers, Motor Vehicles",44758,0,0,44312,0,0,0,0,41230,0,44166,0,40748,0,0,0,0,0,0,40859,0,0,0,0,0,0
"    ""49-2097""",Audiovisual Equipment Installers and Repairers,45771,38650,0,0,0,0,0,0,41369,0,54447,0,0,0,46939,0,0,0,0,49996,0,0,42880,0,57456,0
"    ""49-2098""",Security and Fire Alarm Systems Installers,56653,0,46719,56982,51408,0,51226,49888,56090,46288,58975,56306,55827,55041,48996,52769,0,0,0,59556,0,49300,48938,49276,50323,41617
"    ""49-3011""",Aircraft Mechanics and Service Technicians,81781,66072,68722,69984,70530,43766,0,72335,88520,85687,84683,69682,0,57533,59477,116113,66249,0,51124,68024,0,72121,77806,0,50658,0
"    ""49-3021""",Automotive Body and Related Repairers,55913,43436,60714,60734,66396,37864,53368,53454,57795,38218,54441,64006,59256,54217,62975,44401,93370,52270,59660,61242,60567,42839,43723,57011,47573,55696
"    ""49-3022""",Automotive Glass Installers and Repairers,43907,0,0,0,46438,0,47813,45286,43522,0,42603,0,0,0,0,0,0,0,0,40393,0,0,0,0,0,0
"    ""49-3023""",Automotive Service Technicians and Mechanics,56847,49882,49202,64971,55218,51200,63489,52099,58012,40325,56820,52505,44700,67103,58660,52097,75571,64464,59936,52056,53974,49137,55352,46528,54546,48264
"    ""49-3031""",Bus and Truck Mechanics and Diesel Engine Specialists,59477,55957,49813,62795,57687,34666,54694,59470,65250,48659,59108,45905,47355,54954,57186,42234,60169,65319,58250,60146,55758,51287,55503,63785,48538,57406
"    ""49-3041""",Farm Equipment Mechanics and Service Technicians,51216,0,0,45906,0,0,0,0,58498,0,47741,45298,0,48517,49452,33131,0,0,0,58814,0,0,0,0,0,0
"    ""49-3042""","Mobile Heavy Equipment Mechanics, Except Engines",60436,50352,57414,56139,60803,59198,56887,63461,62965,46763,59561,54437,49498,59782,58372,56613,69764,67205,55090,59000,57660,59817,58564,63013,52877,62504
"    ""49-3043""",Rail Car Repairers,61312,0,0,0,0,0,0,0,56098,0,55183,0,0,52779,0,0,0,0,0,0,0,0,0,0,0,0
"    ""49-3051""",Motorboat Mechanics and Service Technicians,61435,0,0,0,0,37840,0,56309,60288,0,58839,0,0,0,0,0,0,0,0,76152,45704,0,0,0,0,0
"    ""49-3052""",Motorcycle Mechanics,49439,46489,0,0,0,0,0,0,0,0,0,61070,0,0,0,0,0,53946,0,50758,0,0,0,42080,0,38177
"    ""49-3053""",Outdoor Power Equipment and Other Small Engine Mechanics,45976,38348,43213,43550,44507,31723,47138,45184,45283,50264,49717,0,0,38216,29838,40973,0,47301,34760,46319,37007,37676,34006,0,0,51675
"    ""49-3091""",Bicycle Repairers,32128,0,0,22887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""49-3092""",Recreational Vehicle Service Technicians,52012,0,0,0,0,0,0,0,0,0,51577,0,0,0,0,0,0,0,0,54931,0,0,0,0,42894,0
"    ""49-3093""",Tire Repairers and Changers,32928,33578,35969,30592,28820,32912,33211,32237,33527,31095,31625,31500,32012,33291,28983,31071,35786,33296,33908,33999,29728,37292,27390,29586,27198,0
"    ""49-9011""",Mechanical Door Repairers,49921,0,42582,0,0,0,0,0,49910,0,59687,41475,0,0,44074,0,0,0,0,41611,0,0,0,0,0,0
"    ""49-9012""","Control and Valve Installers and Repairers, Except Mechanical Door",54971,42105,83193,52982,57285,52240,59246,74202,46129,49575,59952,50558,0,56819,79752,45543,61731,53961,54300,49633,0,60359,0,60073,56086,44935
"    ""49-9021""","Heating, Air Conditioning, and Refrigeration Mechanics and Installers",57313,48987,67632,52617,67329,41826,49410,56824,54941,39924,62805,45004,44941,48722,61621,50308,55571,57608,47933,59807,49778,51544,48158,36606,48106,71219
"    ""49-9031""",Home Appliance Repairers,53191,0,0,45151,44484,28022,0,0,56159,0,52436,43256,0,0,57380,0,55117,0,0,51057,0,44150,0,0,0,46556
"    ""49-9041""",Industrial Machinery Mechanics,68544,52271,55230,65185,79158,47067,55458,67167,62674,52889,78866,55230,62770,62545,54504,65336,71568,60755,54482,60478,64592,0,53634,61424,58130,62325
"    ""49-9043""","Maintenance Workers, Machinery",56572,0,44684,54677,45422,0,53787,51943,55304,46860,57563,58113,0,53698,52570,48131,53462,56149,46856,54395,58274,63446,44979,0,56616,53410
"    ""49-9044""",Millwrights,61955,0,0,58446,74939,0,0,0,65553,50296,58605,0,0,0,0,0,0,0,0,64385,0,50430,0,0,0,0
"    ""49-9045""","Refractory Materials Repairers, Except Brickmasons",63949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""49-9051""",Electrical Power-Line Installers and Repairers,68124,72115,62508,78626,78145,70508,71130,72645,66483,68701,66123,50946,56383,0,82171,79933,58536,56329,59842,68173,70223,0,0,66420,66636,66704
"    ""49-9052""",Telecommunications Line Installers and Repairers,68726,0,55472,56200,71166,68786,0,77739,61852,75680,86830,73590,53735,82669,48752,63863,74752,0,67520,64460,0,0,0,0,0,78388
"    ""49-9061""",Camera and Photographic Equipment Repairers,48628,0,0,0,0,0,0,0,45498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""49-9062""",Medical Equipment Repairers,63241,54679,92406,56182,51814,53326,0,0,66158,45606,67699,47017,0,0,39893,37570,52931,41391,0,55363,75115,0,68162,0,80088,0
"    ""49-9063""",Musical Instrument Repairers and Tuners,52474,0,0,0,0,0,0,0,0,0,57566,0,0,0,0,0,0,0,0,24435,0,0,0,0,0,0
"    ""49-9064""",Watch and Clock Repairers,45613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""49-9069""","Precision Instrument and Equipment Repairers, All Other",68087,0,0,70301,0,0,71427,67411,61304,0,73229,0,0,0,50947,0,0,0,0,56451,0,0,0,0,0,0
"    ""49-9071""","Maintenance and Repair Workers, General",47361,39565,47471,43789,50508,30496,41604,48185,51469,36964,50520,44524,34931,42685,41285,34812,46346,47202,37632,44333,43799,41618,42012,56718,41798,36155
"    ""49-9081""",Wind Turbine Service Technicians,62808,0,0,0,0,0,0,0,0,0,67436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""49-9091""","Coin, Vending, and Amusement Machine Servicers and Repairers",42939,0,0,41381,0,35613,0,0,51567,43615,37339,43982,29218,0,0,36330,50757,0,0,40792,0,0,0,0,0,0
"    ""49-9092""",Commercial Divers,71242,0,0,74385,0,0,0,0,0,0,56053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""49-9094""",Locksmiths and Safe Repairers,50136,49410,34915,45458,0,35451,42795,0,54408,48066,52368,48399,0,54139,0,41493,76509,46907,0,47103,0,0,0,0,0,0
"    ""49-9095""",Manufactured Building and Mobile Home Installers,41199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""49-9096""",Riggers,54958,0,0,0,70382,0,0,54190,55348,54895,57994,0,0,42081,50848,0,51337,43508,0,46710,0,0,57658,42506,0,0
"    ""49-9097""",Signal and Track Switch Repairers,81310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""49-9098""","Helpers--Installation, Maintenance, and Repair Workers",34763,40614,34965,32847,36976,26220,32837,35839,38800,30528,33765,33335,29044,33296,34119,28379,38792,37756,32520,34182,33129,33230,31434,42373,34923,26046
"    ""49-9099""","Installation, Maintenance, and Repair Workers, All Other",49434,49397,51682,52594,39699,39569,68328,64044,48016,39452,53614,52285,36473,33491,41121,44210,56672,42346,34897,40240,32497,45459,46951,38488,40106,43059
"    ""51-0000""",Production Occupations,50200,47308,45169,47410,75425,39165,44058,65471,46773,38794,56640,44311,39228,48123,41174,37827,59178,66381,42575,44532,42100,53704,42715,49839,43701,40954
"    ""51-1011""",First-Line Supervisors of Production and Operating Workers,84295,69336,75648,79880,123844,65570,80858,99621,79134,61894,93145,62694,79683,75911,65154,64078,96528,100504,76687,81081,76520,73214,69093,72027,78846,67949
"    ""51-2011""","Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",67615,0,0,0,0,0,0,0,67865,0,88525,0,0,0,0,0,0,0,0,65271,0,0,0,0,0,0
"    ""51-2021""","Coil Winders, Tapers, and Finishers",47883,0,0,0,0,0,0,0,46858,36730,0,0,0,0,0,0,0,0,0,0,0,0,47876,0,0,0
"    ""51-2028""","Electrical, etc., assemblers, except coil winders, tapers, and finishers",44789,0,33931,44253,45553,0,43090,46835,45689,38748,45718,37172,0,45406,35481,0,0,45381,0,40935,0,0,0,0,42346,37244
"    ""51-2031""",Engine and Other Machine Assemblers,47930,0,0,0,0,0,0,0,53525,0,47461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-2041""",Structural Metal Fabricators and Fitters,48440,48984,41761,45985,53495,50689,44338,44915,46733,0,49845,41892,0,48646,42864,52411,0,47154,0,43199,50959,41995,66543,0,0,46402
"    ""51-2051""",Fiberglass Laminators and Fabricators,41962,0,0,0,0,0,0,0,57592,0,0,0,0,35313,0,0,0,0,0,39524,0,0,0,0,0,0
"    ""51-2090""",Miscellaneous Assemblers and Fabricators,38187,25435,29097,35762,44661,24785,32786,40214,40680,30845,40368,31709,31916,38681,31566,25901,42589,44826,32000,33512,41551,51819,0,0,36330,27219
"    ""51-3011""",Bakers,30073,31683,25864,32399,23529,0,28347,35992,29955,26492,29194,28580,32557,27070,29273,31968,32936,34557,34860,33281,23027,27174,24712,0,29648,28533
"    ""51-3021""",Butchers and Meat Cutters,33996,37982,31311,40955,34106,0,27932,31795,30554,27002,33094,44826,30612,28004,31972,39670,32786,36619,49348,41048,0,30498,27779,38236,38727,31292
"    ""51-3022""","Meat, Poultry, and Fish Cutters and Trimmers",35019,0,0,27534,21284,0,0,0,36952,0,35049,23565,0,0,0,0,0,0,0,32873,0,0,0,0,0,0
"    ""51-3023""",Slaughterers and Meat Packers,36644,0,0,0,0,0,0,0,35155,0,33530,0,0,0,0,0,0,0,0,31283,0,0,0,0,0,0
"    ""51-3091""","Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",29034,0,0,27608,0,0,32511,0,27100,0,28834,0,0,0,0,0,0,0,0,34281,0,0,0,0,0,0
"    ""51-3092""",Food Batchmakers,37636,0,47472,35718,33485,34498,0,29620,42075,24595,37585,0,0,32323,35524,0,0,0,19487,33942,0,0,22492,0,36457,0
"    ""51-3093""",Food Cooking Machine Operators and Tenders,32113,0,0,30360,0,0,0,0,35494,21388,31036,0,25954,0,0,30176,0,0,0,32985,0,0,0,0,31122,0
"    ""51-3099""","Food Processing Workers, All Other",33864,33408,32821,0,32498,0,0,0,30495,0,34465,0,0,0,0,35210,0,36845,0,36493,0,0,28401,0,30535,0
"    ""51-4021""","Extruding & Drawing Machine Setters, Operators, & Tenders, Metal & Plastic",44478,0,0,34450,0,27950,0,0,43871,25161,44538,0,0,38090,0,0,0,0,0,37075,0,0,0,0,37595,0
"    ""51-4022""","Forging Machine Setters, Operators, and Tenders, Metal and Plastic",46844,0,0,0,0,44760,0,0,46603,0,49764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-4023""","Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",45980,0,0,39856,0,0,0,0,51995,42689,47739,0,0,0,0,0,50421,46919,38851,47523,0,0,0,0,0,0
"    ""51-4031""","Cutting, Punching & Press Machine Setters, Oper. & Tenders, Metal & Plastic",39349,37497,30001,41996,38269,37677,39148,35237,38774,32541,40434,33544,0,42465,35418,27897,46536,43057,0,42894,36306,37569,36186,39419,39106,43479
"    ""51-4032""","Drilling & Boring Machine Tool Setters, Oper., and Tenders, Metal & Plastic",47205,0,0,0,0,0,0,0,44698,0,50056,0,0,45439,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-4033""","Grind., Lap., Polish. & Buff. Mach. Tool Set., Oper. & Tend., Met. & Plast.",39275,0,0,40008,52352,0,0,0,36318,37424,39128,44782,0,34472,0,25464,0,46390,0,34727,32964,38347,46491,0,36160,0
"    ""51-4034""","Lathe & Turning Machine Tool Setters, Operators, & Tenders, Metal & Plastic",48167,0,0,34824,56474,0,0,0,47279,0,48631,0,0,0,0,0,53141,0,0,0,0,0,0,0,0,0
"    ""51-4035""","Milling & Planing Machine Setters, Operators, & Tenders, Metal & Plastic",46669,0,0,0,0,0,0,0,47006,0,45838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-4041""",Machinists,57175,49447,51262,54887,67145,36054,34562,64564,54644,42102,59995,42666,0,55828,50602,31283,58475,57098,54498,58807,56562,45983,51343,56957,51850,48606
"    ""51-4051""",Metal-Refining Furnace Operators and Tenders,46407,0,0,0,0,0,0,0,44168,0,45538,39019,0,40112,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-4052""","Pourers and Casters, Metal",44064,0,0,0,0,0,0,0,39313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-4061""","Model Makers, Metal and Plastic",72110,0,0,0,0,0,0,0,82930,0,67367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-4062""","Patternmakers, Metal and Plastic",43533,0,0,0,0,0,0,0,40031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-4071""",Foundry Mold and Coremakers,39566,0,0,0,0,0,0,0,40230,0,0,0,0,37257,0,0,0,0,0,0,41317,0,0,0,0,0
"    ""51-4072""","Molding, Coremaking & Casting Machine Set., Oper. & Tend., Metal & Plastic",36477,0,0,36570,0,29797,0,0,36559,29665,36938,34450,0,33973,0,36993,0,0,0,36262,40609,0,30849,0,0,0
"    ""51-4081""","Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",41238,0,0,40046,46249,0,46877,45428,40943,36049,43419,35517,0,37789,33648,36082,36295,37604,0,36507,38909,0,47826,0,42290,39045
"    ""51-4111""",Tool and Die Makers,59002,0,0,46180,44647,47124,0,0,65015,50690,59075,0,0,30675,0,48663,0,56872,0,57028,54632,63413,0,0,47164,0
"    ""51-4121""","Welders, Cutters, Solderers, and Brazers",55496,57097,61150,50855,64956,44329,54559,63419,48557,52933,59155,47676,39225,53272,43817,44861,65247,67848,55020,53084,38794,44205,43871,56775,43789,47756
"    ""51-4122""","Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",42958,0,0,40714,0,0,38860,49576,40816,0,45079,0,0,0,39867,0,0,0,0,40700,0,0,0,0,40732,0
"    ""51-4191""","Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",42609,0,0,0,52195,0,0,0,41220,0,40831,0,0,48575,0,0,0,0,0,42924,0,0,0,0,0,0
"    ""51-4192""","Layout Workers, Metal and Plastic",46071,0,0,0,47198,0,0,0,47246,0,50691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-4193""","Plating Machine Setters, Operators, and Tenders, Metal and Plastic",37682,0,0,0,31123,0,0,0,36598,0,37273,0,0,0,0,0,0,0,0,37056,0,0,0,0,0,0
"    ""51-4194""","Tool Grinders, Filers, and Sharpeners",46698,0,0,0,0,0,0,0,42263,0,46656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-4199""","Metal Workers and Plastic Workers, All Other",51361,0,0,0,0,0,0,0,48929,39209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-5111""",Prepress Technicians and Workers,45268,0,0,42535,0,0,0,0,48023,0,38887,0,0,0,45180,0,0,0,0,45511,0,0,0,0,40946,0
"    ""51-5112""",Printing Press Operators,50098,32381,51810,39446,59047,34460,35102,42724,56846,38836,48451,39935,41527,42907,42861,39260,45779,0,33438,42046,39363,33792,33490,52366,42442,43676
"    ""51-5113""",Print Binding and Finishing Workers,38972,0,41019,36715,0,0,0,0,40367,36335,37946,0,0,36337,35007,0,0,0,0,35043,0,0,0,0,38431,0
"    ""51-6011""",Laundry and Dry-Cleaning Workers,28094,33433,26900,27714,27210,23037,29665,24197,25646,25495,28235,32504,21518,24860,26866,30388,26905,32888,23700,25113,18601,26087,23640,24352,29389,26129
"    ""51-6021""","Pressers, Textile, Garment, and Related Materials",25476,0,22756,0,0,0,23034,24194,25146,25455,25945,0,0,0,24910,0,0,25520,23804,25974,0,0,24422,0,21957,0
"    ""51-6031""",Sewing Machine Operators,28347,0,25031,27630,28104,24806,35971,24352,29317,19668,29454,0,26400,32373,28703,23968,28964,26791,26209,34460,0,26729,0,0,26926,24356
"    ""51-6041""",Shoe and Leather Workers and Repairers,32982,0,0,0,0,0,0,0,33640,32676,32696,0,0,0,0,0,0,0,0,31492,0,0,0,0,0,0
"    ""51-6051""","Sewers, Hand",35801,0,0,0,0,0,0,0,38347,0,38393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-6052""","Tailors, Dressmakers, and Custom Sewers",38710,0,0,42727,0,0,0,0,37128,31192,40041,0,0,0,36811,25657,0,0,0,40038,0,29927,0,0,0,0
"    ""51-6061""",Textile Bleaching and Dyeing Machine Operators and Tenders,25755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-6062""","Textile Cutting Machine Setters, Operators, and Tenders",29969,0,0,0,0,19574,0,0,29398,28047,35508,0,0,0,0,0,0,0,0,31697,0,0,0,0,0,0
"    ""51-6063""","Textile Knitting and Weaving Machine Setters, Operators, and Tenders",37492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-6064""","Textile Winding, Twisting & Drawing Out Machine Setters, Oper. & Tenders",28983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-6091""","Extruding & Forming Machine Set., Oper. & Tend., Synthetic & Glass Fibers",40704,0,0,0,0,0,0,0,44690,0,40946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-6092""",Fabric and Apparel Patternmakers,76223,0,0,0,0,0,0,0,74280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-6093""",Upholsterers,37812,0,0,0,0,0,50962,0,36466,0,37116,0,0,0,0,29028,0,0,0,0,0,26404,0,0,0,0
"    ""51-6099""","Textile, Apparel, and Furnishings Workers, All Other",32665,0,0,0,0,0,0,0,31024,0,0,0,0,0,0,0,0,0,0,31646,0,0,0,0,36640,0
"    ""51-7011""",Cabinetmakers and Bench Carpenters,36428,0,34814,38982,38594,27975,0,0,38071,28972,35564,33825,0,32769,0,34393,0,39465,40364,39573,37048,31214,37506,0,36693,0
"    ""51-7021""",Furniture Finishers,33730,0,0,43700,0,0,0,0,36543,31178,30100,0,0,0,0,0,0,0,0,32245,0,0,0,0,0,0
"    ""51-7032""","Patternmakers, Wood",64796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-7041""","Sawing Machine Setters, Operators, and Tenders, Wood",29714,0,0,24566,29079,0,0,0,31133,17797,29615,34325,0,28384,0,0,0,0,0,30869,0,35354,0,0,0,0
"    ""51-7042""","Woodworking Machine Setters, Operators, and Tenders, Except Sawing",32835,0,0,31752,32451,0,28466,0,33098,0,30501,0,0,27080,0,26682,0,0,0,34168,0,0,0,0,31816,0
"    ""51-7099""","Woodworkers, All Other",40683,0,0,34609,0,0,0,0,40411,0,41624,0,0,0,0,0,0,0,0,46927,0,0,0,0,0,0
"    ""51-8012""",Power Distributors and Dispatchers,95498,0,0,88210,0,0,0,0,98572,0,101183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-8013""",Power Plant Operators,91941,0,0,92561,97896,0,61771,0,84500,93879,93383,0,0,0,0,0,0,0,0,92877,0,0,0,0,0,0
"    ""51-8021""",Stationary Engineers and Boiler Operators,53750,0,0,0,0,0,0,0,66716,50317,49608,0,0,0,0,0,0,0,0,52552,0,0,46682,0,46053,0
"    ""51-8031""",Water and Wastewater Treatment Plant and System Operators,47102,42777,40760,50909,59700,41432,42518,44201,50883,38773,51267,42107,0,41671,46726,36003,51838,0,42457,50404,46331,39637,43312,49052,49234,39986
"    ""51-8091""",Chemical Plant and System Operators,85250,0,0,0,85755,0,0,93858,72854,0,85056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-8092""",Gas Plant Operators,82093,0,0,0,0,0,0,81236,82075,0,83711,0,0,0,0,0,82836,0,0,0,0,0,0,0,0,0
"    ""51-8093""","Petroleum Pump System Operators, Refinery Operators, and Gaugers",90911,0,0,0,104583,0,0,87551,86987,86449,90384,0,77294,87941,0,0,91864,84169,0,81227,0,0,0,0,0,0
"    ""51-8099""","Plant and System Operators, All Other",57501,0,0,52159,44909,0,0,63796,63854,78289,51115,0,0,0,0,0,0,0,0,64856,0,0,0,0,69779,0
"    ""51-9011""",Chemical Equipment Operators and Tenders,75468,0,0,63365,81303,0,0,70384,52145,0,77972,0,0,0,0,0,0,0,0,58394,31608,46296,0,0,0,0
"    ""51-9012""","Sep., Filtering, Clarifying, Precipitating  Still Mach. Set., Oper. & Tend.",54001,0,52022,59070,0,0,0,0,43308,0,75467,42659,0,0,39933,0,41976,0,0,42528,0,0,0,0,0,0
"    ""51-9021""","Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",44563,36163,0,39106,36931,0,0,0,47174,28770,39904,0,0,0,0,29387,41864,0,0,44824,0,0,34248,0,31890,0
"    ""51-9022""","Grinding and Polishing Workers, Hand",36262,0,0,32221,0,0,0,0,34101,0,43601,0,0,0,0,35170,0,0,0,38358,30152,0,0,0,0,0
"    ""51-9023""","Mixing and Blending Machine Setters, Operators, and Tenders",43402,0,40993,42950,51448,34862,0,0,43630,40672,41463,46452,35868,51607,39435,25588,52192,55107,0,43617,37488,0,42947,46873,38531,0
"    ""51-9031""","Cutters and Trimmers, Hand",35168,0,0,0,0,0,0,0,36150,0,33025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-9032""","Cutting and Slicing Machine Setters, Operators, and Tenders",38589,0,41795,41257,0,0,42198,0,41086,31458,34887,31121,0,0,0,32255,0,0,0,36167,0,0,35352,0,0,31317
"    ""51-9041""","Extruding, Forming, Pressing & Compacting Machine Setters, Oper. & Tenders",37250,0,0,34726,0,0,0,0,34960,34680,36949,35569,0,0,36786,0,0,36944,0,42221,0,0,0,0,0,0
"    ""51-9051""","Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",40840,0,0,52154,0,0,0,0,41523,0,39178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-9061""","Inspectors, Testers, Sorters, Samplers, and Weighers",52737,49135,47947,51236,72680,37150,56771,67676,49885,36956,54774,40324,31882,46004,39565,36415,57381,103415,34854,49497,45965,50796,51965,56637,46478,45804
"    ""51-9071""",Jewelers and Precious Stone and Metal Workers,47505,0,0,50169,106047,0,0,0,45218,44971,43754,0,0,0,0,0,47463,0,44173,54262,0,0,0,0,0,0
"    ""51-9081""",Dental Laboratory Technicians,53445,0,0,39642,38825,0,0,67478,55582,0,57325,58330,0,0,51601,0,0,0,0,55356,0,0,0,0,63196,0
"    ""51-9082""",Medical Appliance Technicians,50078,0,0,48871,0,0,0,0,45971,0,52367,0,0,0,0,55850,0,0,0,55096,0,0,0,0,0,0
"    ""51-9083""",Ophthalmic Laboratory Technicians,36959,0,34797,0,0,25902,33885,34521,39078,26893,36303,33420,0,0,0,31251,30727,25027,0,0,0,0,29428,32540,0,0
"    ""51-9111""",Packaging and Filling Machine Operators and Tenders,36782,26991,36679,34572,35921,26434,37853,0,38531,25753,38525,36039,0,33752,34798,27128,0,41448,33797,33928,0,51246,39085,0,32342,0
"    ""51-9123""","Painting, Coating, and Decorating Workers",41002,0,0,0,0,0,0,0,36434,36793,43704,0,0,0,0,47187,0,0,0,37594,0,0,0,0,0,0
"    ""51-9124""","Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",48787,46107,48489,47842,53784,34878,36044,45006,54791,0,46060,49368,42002,47287,40779,47446,50388,43544,51632,48749,41737,0,38746,43367,41583,41361
"    ""51-9141""",Semiconductor Processing Technicians,48174,0,0,55021,0,0,0,0,41391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-9151""",Photographic Process Workers and Processing Machine Operators,37667,0,0,0,0,0,0,0,37106,0,36727,0,0,0,0,0,0,0,0,43155,0,0,0,0,0,0
"    ""51-9161""",Computer Numerically Controlled Tool Operators,50316,0,0,52164,49118,0,45427,0,49979,37993,48869,0,0,51910,40613,0,0,58705,0,45346,52348,0,48241,53194,70539,0
"    ""51-9162""",Computer Numerically Controlled Tool Programmers,69866,0,0,72224,61273,0,0,75309,70815,0,69455,0,0,69873,0,0,85406,86094,0,63263,0,0,0,0,0,52769
"    ""51-9191""",Adhesive Bonding Machine Operators and Tenders,41688,0,0,0,0,0,0,0,42201,0,45644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-9192""","Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",34708,0,0,0,0,0,0,0,33385,0,34907,0,0,0,0,0,0,0,0,37961,0,0,0,0,0,0
