SOC,SOC Title,Statewide,Abilene,Amarillo,Austin-Round Rock,Beaumont-Port Arthur,Brownsville-Harlingen,College Station-Bryan,Corpus Christi,Dallas-Fort Worth-Arlington,El Paso,Houston-The Woodlands-Sugarland,Killeen-Temple,Laredo,Longview,Lubbock,McAllen-Edinburg-Mission,Midland,Odessa,San Angelo,San Antonio-New Braunfels,Sherman-Denison,Texarkana,Tyler,Victoria,waco,Wichita Falls
"    ""49-0000""","Installation, Maintenance, and Repair Occupations",49986,45118,47472,48186,52799,36141,46062,52303,51978,40948,53329,45622,41220,47292,45416,39654,55958,51603,43362,47344,45806,51130,44941,48708,43507,44109
"    ""49-1011""","First-Line Supervisors of Mechanics, Installers, and Repairers",70389,66752,67786,67395,75186,50756,64885,70260,73604,56818,75072,62260,59880,70408,60733,55893,81022,77845,70464,66844,59036,68116,70160,74820,59816,63337
"    ""49-2011""","Computer, Automated Teller, and Office Machine Repairers",38660,38029,35087,39622,29073,25738,28900,38668,39414,31814,37922,42313,37752,47155,39643,36284,42565,43038,40244,38813,0,42387,36325,0,39814,59517
"    ""49-2021""","Radio, Cellular, and Tower Equipment Installers and Repairers",51856,0,60252,43951,0,0,0,0,64910,0,46486,0,0,0,58450,0,62583,0,0,0,0,0,0,0,0,0
"    ""49-2022""","Telecommunications Equipment Installers & Repairers, Exc. Line Installers",57853,58162,58229,62836,47877,57880,58171,58327,62267,53629,58826,51364,40391,40609,51365,45367,52860,60871,41044,52420,49657,46237,57555,50981,40417,45343
"    ""49-2091""",Avionics Technicians,66289,0,0,52596,0,0,0,65763,0,60876,70704,66858,0,0,0,0,0,0,0,68872,0,0,0,0,65015,0
"    ""49-2092""","Electric Motor, Power Tool, and Related Repairers",44897,0,0,57377,0,0,41427,52707,38806,58105,45170,0,0,0,0,0,0,0,0,46871,0,0,55090,0,0,0
"    ""49-2093""","Electrical and Electronics Installers & Repairers, Transport. Equipment",70239,0,0,0,0,0,0,81775,68337,0,63382,0,0,0,0,0,0,0,0,66643,0,0,0,0,0,0
"    ""49-2094""","Electrical and Electronics Repairers, Commercial and Industrial Equipment",63127,62821,64726,60848,76108,47371,0,71730,61424,63878,65420,50514,0,70269,70014,32864,65014,51535,63816,57707,0,0,71181,54817,63694,0
"    ""49-2095""","Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",70866,70664,0,77449,0,0,63107,74795,64399,0,71947,0,0,0,73733,0,70185,0,0,73064,0,0,0,0,0,0
"    ""49-2096""","Electronic Equipment Installers and Repairers, Motor Vehicles",39904,0,0,41165,0,0,0,0,37486,0,41097,0,36761,0,0,0,0,0,0,37918,0,0,0,0,0,0
"    ""49-2097""",Audiovisual Equipment Installers and Repairers,40486,35498,0,0,0,0,0,0,37218,0,46990,0,0,0,42266,0,0,0,0,45570,0,0,38571,0,50308,0
"    ""49-2098""",Security and Fire Alarm Systems Installers,49439,0,41111,50903,45899,0,45622,44131,50015,39661,50873,49325,48197,50098,42384,45724,0,0,0,51821,0,42342,42739,46375,43634,37253
"    ""49-3011""",Aircraft Mechanics and Service Technicians,68463,56681,60196,57185,60603,37166,0,67023,74216,73879,69838,58281,0,50327,51562,95681,58735,0,47368,60951,0,58537,66935,0,44241,0
"    ""49-3021""",Automotive Body and Related Repairers,47581,36394,51225,51067,54673,32836,46579,45911,49358,32328,46642,53635,46737,47500,52469,39625,76759,44756,50112,51173,51816,40163,39232,51577,42655,48243
"    ""49-3022""",Automotive Glass Installers and Repairers,39227,0,0,0,42885,0,44563,41833,40370,0,38103,0,0,0,0,0,0,0,0,35447,0,0,0,0,0,0
"    ""49-3023""",Automotive Service Technicians and Mechanics,47504,40910,40138,54885,47850,41232,52485,43260,48935,33901,47797,43479,36831,56048,49334,43430,63268,50309,50226,43008,45035,40238,47204,40374,44924,40628
"    ""49-3031""",Bus and Truck Mechanics and Diesel Engine Specialists,50853,46941,43520,54683,50692,30788,47895,51815,56715,39975,51291,40511,41763,47553,47508,36818,52489,56838,49438,53479,49826,45476,47074,57149,42261,47847
"    ""49-3041""",Farm Equipment Mechanics and Service Technicians,44494,0,0,40562,0,0,0,0,49640,0,41882,41834,0,43387,41896,29675,0,0,0,51653,0,0,0,0,0,0
"    ""49-3042""","Mobile Heavy Equipment Mechanics, Except Engines",52820,44176,49711,50974,54323,51483,51271,56337,55367,42237,52209,49306,42287,50823,50948,48533,59305,58169,47480,51112,49755,57318,52375,55285,46184,55731
"    ""49-3043""",Rail Car Repairers,52753,0,0,0,0,0,0,0,48770,0,48631,0,0,46134,0,0,0,0,0,0,0,0,0,0,0,0
"    ""49-3051""",Motorboat Mechanics and Service Technicians,51424,0,0,0,0,31924,0,49047,50771,0,50139,0,0,0,0,0,0,0,0,63086,40307,0,0,0,0,0
"    ""49-3052""",Motorcycle Mechanics,42351,42353,0,0,0,0,0,0,0,0,0,52417,0,0,0,0,0,47270,0,45989,0,0,0,36670,0,35365
"    ""49-3053""",Outdoor Power Equipment and Other Small Engine Mechanics,39177,36414,37603,39724,39716,27216,43785,40925,40431,42390,41583,0,0,35059,25754,35912,0,43814,32792,41271,33763,34704,32231,0,0,40814
"    ""49-3091""",Bicycle Repairers,27357,0,0,21206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""49-3092""",Recreational Vehicle Service Technicians,45414,0,0,0,0,0,0,0,0,0,44516,0,0,0,0,0,0,0,0,48405,0,0,0,0,37573,0
"    ""49-3093""",Tire Repairers and Changers,29555,30880,33181,28319,26820,30106,30247,29138,30618,28305,29167,28677,28952,30951,26921,26504,32311,31517,30697,29723,28190,31934,25832,27541,25120,0
"    ""49-9011""",Mechanical Door Repairers,42820,0,38753,0,0,0,0,0,42241,0,51524,37465,0,0,39649,0,0,0,0,36396,0,0,0,0,0,0
"    ""49-9012""","Control and Valve Installers and Repairers, Except Mechanical Door",46462,36859,66892,45211,50065,44628,51319,62670,38729,43778,50000,43974,0,49023,65775,39328,53266,49881,47589,44803,0,51815,0,50842,46752,38965
"    ""49-9021""","Heating, Air Conditioning, and Refrigeration Mechanics and Installers",49362,43152,54792,46215,58463,36103,44025,50337,47873,34566,54916,38285,37638,43160,52976,44025,50856,50375,42711,52786,44372,46062,44023,31193,42043,60723
"    ""49-9031""",Home Appliance Repairers,44039,0,0,39746,37831,24464,0,0,45786,0,44604,35668,0,0,49076,0,47618,0,0,42650,0,38668,0,0,0,41473
"    ""49-9041""",Industrial Machinery Mechanics,58603,46734,48597,56058,66991,39248,48788,57540,54408,45537,66953,47456,48256,52888,46686,53388,62397,53755,45115,50922,57629,0,48695,54313,49373,54846
"    ""49-9043""","Maintenance Workers, Machinery",48232,0,37260,47952,36142,0,45380,43552,47942,40414,48186,49771,0,47118,44924,41966,47670,49931,40456,47929,51356,53523,41924,0,48787,47789
"    ""49-9044""",Millwrights,53210,0,0,52556,65911,0,0,0,55899,45348,50820,0,0,0,0,0,0,0,0,55374,0,45089,0,0,0,0
"    ""49-9045""","Refractory Materials Repairers, Except Brickmasons",58555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""49-9051""",Electrical Power-Line Installers and Repairers,57737,62141,50161,65949,70472,61592,61178,63200,57208,57106,56579,43376,49890,0,71864,68850,49681,51646,50583,56103,59235,0,0,54830,57234,54230
"    ""49-9052""",Telecommunications Line Installers and Repairers,57769,0,47022,48921,59110,58007,0,67170,52656,67902,73865,66094,48715,74254,44114,50330,64893,0,56225,55547,0,0,0,0,0,61629
"    ""49-9061""",Camera and Photographic Equipment Repairers,40532,0,0,0,0,0,0,0,38863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""49-9062""",Medical Equipment Repairers,52741,46390,81354,47042,45564,47701,0,0,54605,41371,56882,40970,0,0,35067,32849,44242,37133,0,49451,63991,0,56908,0,70267,0
"    ""49-9063""",Musical Instrument Repairers and Tuners,42595,0,0,0,0,0,0,0,0,0,48787,0,0,0,0,0,0,0,0,22297,0,0,0,0,0,0
"    ""49-9064""",Watch and Clock Repairers,42089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""49-9069""","Precision Instrument and Equipment Repairers, All Other",59706,0,0,61871,0,0,59243,61923,59698,0,64861,0,0,0,45539,0,0,0,0,51317,0,0,0,0,0,0
"    ""49-9071""","Maintenance and Repair Workers, General",40251,35073,41837,37676,42950,27083,36025,40046,43968,31547,43606,37989,29431,37026,35966,30281,41466,41404,33552,38491,37774,36044,36231,47561,36141,31404
"    ""49-9081""",Wind Turbine Service Technicians,55753,0,0,0,0,0,0,0,0,0,59669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""49-9091""","Coin, Vending, and Amusement Machine Servicers and Repairers",35340,0,0,33554,0,29603,0,0,41865,38141,31388,37373,25326,0,0,30250,42383,0,0,33223,0,0,0,0,0,0
"    ""49-9092""",Commercial Divers,60032,0,0,70050,0,0,0,0,0,0,49318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""49-9094""",Locksmiths and Safe Repairers,43818,46137,30796,39431,0,30535,38931,0,50129,44234,47057,42672,0,48752,0,38084,63335,40867,0,41607,0,0,0,0,0,0
"    ""49-9095""",Manufactured Building and Mobile Home Installers,36132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""49-9096""",Riggers,47748,0,0,0,61474,0,0,48771,48097,47477,49770,0,0,39560,44182,0,46014,41156,0,41325,0,0,52584,40052,0,0
"    ""49-9097""",Signal and Track Switch Repairers,72680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""49-9098""","Helpers--Installation, Maintenance, and Repair Workers",30662,34775,31688,30368,33022,23576,29756,33150,34640,27336,29343,28925,26585,29107,31186,24885,35020,33016,29887,30184,30251,28888,28748,38784,31545,23231
"    ""49-9099""","Installation, Maintenance, and Repair Workers, All Other",42332,40208,44818,45133,32348,34934,56346,53958,41354,32928,46374,45210,31826,30079,35697,38524,49620,38024,32260,35902,29020,38444,40201,33206,36036,38046
"    ""51-0000""",Production Occupations,41582,39637,38003,39989,59952,32479,37797,52546,39271,32049,46371,37785,33096,40365,35110,31905,49458,54538,35999,37353,36557,44645,36338,41912,37474,34296
"    ""51-1011""",First-Line Supervisors of Production and Operating Workers,70246,57817,64708,67520,100593,53975,68273,83536,66771,50188,78301,54358,64838,63671,55156,52681,79387,84641,64145,67797,65149,64160,58505,60282,66883,56851
"    ""51-2011""","Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",55908,0,0,0,0,0,0,0,55891,0,71146,0,0,0,0,0,0,0,0,56388,0,0,0,0,0,0
"    ""51-2021""","Coil Winders, Tapers, and Finishers",41063,0,0,0,0,0,0,0,40588,31817,0,0,0,0,0,0,0,0,0,0,0,0,45591,0,0,0
"    ""51-2028""","Electrical, etc., assemblers, except coil winders, tapers, and finishers",38142,0,30762,37936,39477,0,36683,42156,38817,33340,38749,32352,0,41007,31281,0,0,40239,0,35608,0,0,0,0,38389,33986
"    ""51-2031""",Engine and Other Machine Assemblers,40768,0,0,0,0,0,0,0,46525,0,41119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-2041""",Structural Metal Fabricators and Fitters,42801,43810,38807,40388,47489,43235,40578,38454,40829,0,44365,37542,0,43416,38481,45628,0,41740,0,38831,47479,37289,55906,0,0,41779
"    ""51-2051""",Fiberglass Laminators and Fabricators,36044,0,0,0,0,0,0,0,47194,0,0,0,0,31167,0,0,0,0,0,35824,0,0,0,0,0,0
"    ""51-2090""",Miscellaneous Assemblers and Fabricators,32866,22750,26863,32243,38013,22370,29661,34658,34735,26494,34934,28661,28303,33855,28439,23455,38174,39207,28545,29069,36291,42204,0,0,32451,24312
"    ""51-3011""",Bakers,27113,28783,24885,29313,21557,0,25887,31765,27398,23626,26109,25728,28563,25328,26930,27609,27936,31246,31736,29480,21307,25441,22864,0,27186,26712
"    ""51-3021""",Butchers and Meat Cutters,29153,34450,29067,35649,29624,0,25593,28415,26710,23941,28086,41134,26436,25153,28010,33369,28827,32492,44191,35430,0,26592,24373,33577,31841,27601
"    ""51-3022""","Meat, Poultry, and Fish Cutters and Trimmers",31140,0,0,26276,20265,0,0,0,32949,0,31416,21786,0,0,0,0,0,0,0,29802,0,0,0,0,0,0
"    ""51-3023""",Slaughterers and Meat Packers,32727,0,0,0,0,0,0,0,31090,0,29763,0,0,0,0,0,0,0,0,28365,0,0,0,0,0,0
"    ""51-3091""","Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",25828,0,0,25836,0,0,29856,0,25451,0,25134,0,0,0,0,0,0,0,0,29987,0,0,0,0,0,0
"    ""51-3092""",Food Batchmakers,32015,0,40221,30901,30026,29325,0,27271,35959,22260,32150,0,0,27540,30062,0,0,0,18765,29011,0,0,21070,0,32225,0
"    ""51-3093""",Food Cooking Machine Operators and Tenders,28244,0,0,27682,0,0,0,0,31064,20142,27250,0,24849,0,0,25897,0,0,0,29536,0,0,0,0,29393,0
"    ""51-3099""","Food Processing Workers, All Other",30180,30803,29730,0,29917,0,0,0,27540,0,30779,0,0,0,0,30636,0,33659,0,32839,0,0,26613,0,28271,0
"    ""51-4021""","Extruding & Drawing Machine Setters, Operators, & Tenders, Metal & Plastic",38148,0,0,30624,0,25574,0,0,37601,24447,38701,0,0,33271,0,0,0,0,0,33071,0,0,0,0,34083,0
"    ""51-4022""","Forging Machine Setters, Operators, and Tenders, Metal and Plastic",40663,0,0,0,0,39591,0,0,42142,0,43742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-4023""","Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",40498,0,0,36552,0,0,0,0,45029,39351,41919,0,0,0,0,0,46152,41099,35543,42115,0,0,0,0,0,0
"    ""51-4031""","Cutting, Punching & Press Machine Setters, Oper. & Tenders, Metal & Plastic",35066,34441,27703,37197,34606,32122,36506,30175,34904,28350,36016,30322,0,37844,31432,25839,42056,39692,0,38412,33427,34630,33711,35030,35960,36327
"    ""51-4032""","Drilling & Boring Machine Tool Setters, Oper., and Tenders, Metal & Plastic",41674,0,0,0,0,0,0,0,40026,0,44439,0,0,40550,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-4033""","Grind., Lap., Polish. & Buff. Mach. Tool Set., Oper. & Tend., Met. & Plast.",34868,0,0,36456,45197,0,0,0,32806,33550,34780,40979,0,31973,0,23836,0,39330,0,30739,30958,34816,44768,0,33829,0
"    ""51-4034""","Lathe & Turning Machine Tool Setters, Operators, & Tenders, Metal & Plastic",42918,0,0,32874,48612,0,0,0,42263,0,43736,0,0,0,0,0,45112,0,0,0,0,0,0,0,0,0
"    ""51-4035""","Milling & Planing Machine Setters, Operators, & Tenders, Metal & Plastic",40603,0,0,0,0,0,0,0,40657,0,39850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-4041""",Machinists,48565,43723,45589,48386,56410,31967,32558,54250,46106,36528,51533,38129,0,49314,44164,27764,51175,51229,46020,49801,49174,40826,45492,48721,45335,43952
"    ""51-4051""",Metal-Refining Furnace Operators and Tenders,41197,0,0,0,0,0,0,0,38818,0,40658,35660,0,36102,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-4052""","Pourers and Casters, Metal",38412,0,0,0,0,0,0,0,34112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-4061""","Model Makers, Metal and Plastic",63828,0,0,0,0,0,0,0,73482,0,59027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-4062""","Patternmakers, Metal and Plastic",35787,0,0,0,0,0,0,0,38858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-4071""",Foundry Mold and Coremakers,35241,0,0,0,0,0,0,0,36386,0,0,0,0,34496,0,0,0,0,0,0,36490,0,0,0,0,0
"    ""51-4072""","Molding, Coremaking & Casting Machine Set., Oper. & Tend., Metal & Plastic",31925,0,0,32988,0,26452,0,0,32159,25752,32572,32584,0,28927,0,33031,0,0,0,31538,34746,0,26938,0,0,0
"    ""51-4081""","Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",35667,0,0,35214,40369,0,40067,39128,35661,32027,36922,31357,0,33921,30004,30119,33871,36594,0,31514,35014,0,41702,0,37022,35076
"    ""51-4111""",Tool and Die Makers,49963,0,0,40762,38983,41824,0,0,54652,44544,50671,0,0,28154,0,44449,0,50261,0,47347,47604,62376,0,0,41396,0
"    ""51-4121""","Welders, Cutters, Solderers, and Brazers",48069,48510,51606,45462,56689,38975,48197,55846,43573,45189,51255,42005,34021,46695,39057,36702,57396,60049,48235,45620,35370,39036,39721,49945,39752,42461
"    ""51-4122""","Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",38071,0,0,37754,0,0,36825,43790,36546,0,39676,0,0,0,37049,0,0,0,0,36326,0,0,0,0,35594,0
"    ""51-4191""","Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",37173,0,0,0,43465,0,0,0,36784,0,35751,0,0,42608,0,0,0,0,0,37857,0,0,0,0,0,0
"    ""51-4192""","Layout Workers, Metal and Plastic",41259,0,0,0,43314,0,0,0,43608,0,44053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-4193""","Plating Machine Setters, Operators, and Tenders, Metal and Plastic",33320,0,0,0,28258,0,0,0,32622,0,33129,0,0,0,0,0,0,0,0,33050,0,0,0,0,0,0
"    ""51-4194""","Tool Grinders, Filers, and Sharpeners",41358,0,0,0,0,0,0,0,38904,0,41177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-4199""","Metal Workers and Plastic Workers, All Other",43184,0,0,0,0,0,0,0,41345,33926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-5111""",Prepress Technicians and Workers,38300,0,0,39019,0,0,0,0,40921,0,33414,0,0,0,40993,0,0,0,0,39214,0,0,0,0,36980,0
"    ""51-5112""",Printing Press Operators,42032,29023,43526,32912,47758,30331,30757,35463,47594,34400,41598,35424,37059,38399,36072,33859,41061,0,29218,36620,35876,29617,31940,43585,36587,38159
"    ""51-5113""",Print Binding and Finishing Workers,32897,0,36797,32612,0,0,0,0,33854,32181,32492,0,0,31945,30719,0,0,0,0,31779,0,0,0,0,34846,0
"    ""51-6011""",Laundry and Dry-Cleaning Workers,24869,28478,23875,25702,24002,21192,26233,22024,23993,22826,24722,27556,20292,22602,23900,26436,24073,29121,21743,22681,18252,23509,21622,22269,25718,23346
"    ""51-6021""","Pressers, Textile, Garment, and Related Materials",23359,0,22745,0,0,0,21178,22036,23364,24804,23832,0,0,0,22931,0,0,22930,21721,23689,0,0,23585,0,20598,0
"    ""51-6031""",Sewing Machine Operators,24929,0,23875,24851,25164,22337,31758,23459,26323,18936,26134,0,24352,29449,25498,21953,25117,25305,24528,30328,0,25035,0,0,24022,22066
"    ""51-6041""",Shoe and Leather Workers and Repairers,29181,0,0,0,0,0,0,0,30159,28394,29598,0,0,0,0,0,0,0,0,30763,0,0,0,0,0,0
"    ""51-6051""","Sewers, Hand",31124,0,0,0,0,0,0,0,34290,0,34036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-6052""","Tailors, Dressmakers, and Custom Sewers",32561,0,0,34960,0,0,0,0,31483,26942,33684,0,0,0,32107,23623,0,0,0,34994,0,28057,0,0,0,0
"    ""51-6061""",Textile Bleaching and Dyeing Machine Operators and Tenders,22998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-6062""","Textile Cutting Machine Setters, Operators, and Tenders",26078,0,0,0,0,18943,0,0,25740,24477,31699,0,0,0,0,0,0,0,0,27128,0,0,0,0,0,0
"    ""51-6063""","Textile Knitting and Weaving Machine Setters, Operators, and Tenders",31806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-6064""","Textile Winding, Twisting & Drawing Out Machine Setters, Oper. & Tenders",25912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-6091""","Extruding & Forming Machine Set., Oper. & Tend., Synthetic & Glass Fibers",35748,0,0,0,0,0,0,0,40341,0,36570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-6092""",Fabric and Apparel Patternmakers,61657,0,0,0,0,0,0,0,60169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-6093""",Upholsterers,33008,0,0,0,0,0,44140,0,32224,0,32742,0,0,0,0,26716,0,0,0,0,0,25328,0,0,0,0
"    ""51-6099""","Textile, Apparel, and Furnishings Workers, All Other",28793,0,0,0,0,0,0,0,27430,0,0,0,0,0,0,0,0,0,0,28312,0,0,0,0,32742,0
"    ""51-7011""",Cabinetmakers and Bench Carpenters,31965,0,30458,34644,34524,24464,0,0,33245,25445,31378,30642,0,27851,0,30645,0,35366,37045,34591,33702,27262,33795,0,33382,0
"    ""51-7021""",Furniture Finishers,29845,0,0,38052,0,0,0,0,31407,29067,27490,0,0,0,0,0,0,0,0,29219,0,0,0,0,0,0
"    ""51-7032""","Patternmakers, Wood",55446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-7041""","Sawing Machine Setters, Operators, and Tenders, Wood",26032,0,0,22357,26406,0,0,0,27417,17701,25652,31785,0,26166,0,0,0,0,0,27784,0,29992,0,0,0,0
"    ""51-7042""","Woodworking Machine Setters, Operators, and Tenders, Except Sawing",29114,0,0,28556,30059,0,26645,0,29548,0,26993,0,0,25119,0,24096,0,0,0,30458,0,0,0,0,28525,0
"    ""51-7099""","Woodworkers, All Other",35137,0,0,32274,0,0,0,0,35386,0,36714,0,0,0,0,0,0,0,0,42667,0,0,0,0,0,0
"    ""51-8012""",Power Distributors and Dispatchers,80893,0,0,74237,0,0,0,0,81445,0,89057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-8013""",Power Plant Operators,79927,0,0,79857,87986,0,56628,0,73039,82640,81871,0,0,0,0,0,0,0,0,81515,0,0,0,0,0,0
"    ""51-8021""",Stationary Engineers and Boiler Operators,45879,0,0,0,0,0,0,0,56833,45895,43038,0,0,0,0,0,0,0,0,47680,0,0,43201,0,40104,0
"    ""51-8031""",Water and Wastewater Treatment Plant and System Operators,41290,38054,36122,45316,51746,36034,39207,39239,45194,35325,45594,36739,0,36992,41677,32421,48913,0,38297,44900,42051,35002,38320,43896,43710,35593
"    ""51-8091""",Chemical Plant and System Operators,73216,0,0,0,71567,0,0,86966,61383,0,74656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-8092""",Gas Plant Operators,70760,0,0,0,0,0,0,70080,71783,0,71736,0,0,0,0,0,72855,0,0,0,0,0,0,0,0,0
"    ""51-8093""","Petroleum Pump System Operators, Refinery Operators, and Gaugers",81893,0,0,0,91777,0,0,79936,77908,78750,82599,0,64599,80588,0,0,79105,72623,0,70485,0,0,0,0,0,0
"    ""51-8099""","Plant and System Operators, All Other",49340,0,0,42294,42011,0,0,51386,55815,65219,45101,0,0,0,0,0,0,0,0,54677,0,0,0,0,59047,0
"    ""51-9011""",Chemical Equipment Operators and Tenders,61252,0,0,53788,68318,0,0,56434,43114,0,63792,0,0,0,0,0,0,0,0,47734,27874,38406,0,0,0,0
"    ""51-9012""","Sep., Filtering, Clarifying, Precipitating  Still Mach. Set., Oper. & Tend.",44454,0,45277,51260,0,0,0,0,36848,0,59383,35614,0,0,34143,0,39788,0,0,35396,0,0,0,0,0,0
"    ""51-9021""","Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",38558,32666,0,35018,36544,0,0,0,41896,25792,35383,0,0,0,0,25954,36792,0,0,39331,0,0,30522,0,29543,0
"    ""51-9022""","Grinding and Polishing Workers, Hand",31885,0,0,29890,0,0,0,0,30642,0,37102,0,0,0,0,29845,0,0,0,34594,26835,0,0,0,0,0
"    ""51-9023""","Mixing and Blending Machine Setters, Operators, and Tenders",37316,0,35788,37636,43130,29636,0,0,36964,36043,36471,38752,32076,45997,34693,24175,48199,48568,0,38153,33407,0,37729,40154,35028,0
"    ""51-9031""","Cutters and Trimmers, Hand",30162,0,0,0,0,0,0,0,32681,0,29933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-9032""","Cutting and Slicing Machine Setters, Operators, and Tenders",34421,0,37346,35947,0,0,39110,0,36715,28183,31353,28910,0,0,0,29265,0,0,0,32491,0,0,31603,0,0,27914
"    ""51-9041""","Extruding, Forming, Pressing & Compacting Machine Setters, Oper. & Tenders",32488,0,0,30576,0,0,0,0,31072,29834,32274,32699,0,0,33689,0,0,32242,0,37111,0,0,0,0,0,0
"    ""51-9051""","Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",35331,0,0,46952,0,0,0,0,37248,0,34680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-9061""","Inspectors, Testers, Sorters, Samplers, and Weighers",43999,41127,42947,44448,59054,31249,47431,55547,42301,30463,45529,36053,28435,40049,33722,30494,49373,85041,30718,41836,39388,43690,42938,45690,39119,38353
"    ""51-9071""",Jewelers and Precious Stone and Metal Workers,40488,0,0,42990,80558,0,0,0,38554,38069,38282,0,0,0,0,0,43214,0,41692,44203,0,0,0,0,0,0
"    ""51-9081""",Dental Laboratory Technicians,44785,0,0,35035,33948,0,0,57170,47346,0,47583,51931,0,0,43194,0,0,0,0,47410,0,0,0,0,51793,0
"    ""51-9082""",Medical Appliance Technicians,42809,0,0,42353,0,0,0,0,40968,0,43739,0,0,0,0,47296,0,0,0,48091,0,0,0,0,0,0
"    ""51-9083""",Ophthalmic Laboratory Technicians,32578,0,31849,0,0,25062,30358,30517,34514,24786,31849,31095,0,0,0,27995,28176,24438,0,0,0,0,26023,29508,0,0
"    ""51-9111""",Packaging and Filling Machine Operators and Tenders,31738,25536,33479,30272,31079,23964,32206,0,33381,23115,32853,31860,0,29604,31701,23982,0,35522,30735,29483,0,43095,34422,0,28982,0
"    ""51-9123""","Painting, Coating, and Decorating Workers",35047,0,0,0,0,0,0,0,31867,33824,36371,0,0,0,0,42238,0,0,0,34174,0,0,0,0,0,0
"    ""51-9124""","Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",41792,39031,41496,41673,48681,29568,30933,40000,45545,0,40122,42322,36615,43055,35601,41890,44967,38974,45005,42250,36759,0,34584,39231,36098,36553
"    ""51-9141""",Semiconductor Processing Technicians,41342,0,0,46734,0,0,0,0,38020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-9151""",Photographic Process Workers and Processing Machine Operators,32134,0,0,0,0,0,0,0,31217,0,31815,0,0,0,0,0,0,0,0,38095,0,0,0,0,0,0
"    ""51-9161""",Computer Numerically Controlled Tool Operators,43861,0,0,46845,43686,0,40101,0,43286,35226,43090,0,0,45589,36915,0,0,52009,0,39256,46920,0,42655,46767,60573,0
"    ""51-9162""",Computer Numerically Controlled Tool Programmers,59685,0,0,65792,53992,0,0,65807,60300,0,59120,0,0,61728,0,0,72619,73968,0,56935,0,0,0,0,0,43181
"    ""51-9191""",Adhesive Bonding Machine Operators and Tenders,36078,0,0,0,0,0,0,0,36482,0,39469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""51-9192""","Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",31231,0,0,0,0,0,0,0,30961,0,31524,0,0,0,0,0,0,0,0,33255,0,0,0,0,0,0
